Round,Accuracy
1,67.62
2,75.3
3,75.81
4,77.89
5,77.6
6,74.67
7,74.46
8,77.23
9,79.13
10,80.27
11,79.46
12,80.17
13,80.93
14,81.71
15,78.22
16,80.2
17,79.62
18,79.74
19,80.26
20,79.88
21,78.19
22,78.26
23,81.26
24,80.26
25,81.43
26,79.05
27,82.9
28,80.59
29,81.79
30,82.2
