global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,0.5605786618444847,0.9758417918274093,0.32460732984293195,0.768210226835947,0.41114058355437666,0.41130179367778386,310,645,26054,243
5,0.2,0.5497287522603979,0.9768530656578898,0.3297180043383948,0.7632909089591438,0.4122033898305085,0.41066248680748535,304,618,26081,249
5,0.3,0.5497287522603979,0.9768530656578898,0.3297180043383948,0.7632909089591438,0.4122033898305085,0.41066248680748535,304,618,26081,249
5,0.4,0.5479204339963833,0.9781639761788831,0.34198645598194133,0.7630422050876332,0.42112578179291177,0.41824090992258744,303,583,26116,250
5,0.5,0.546112115732369,0.9810854339113825,0.3742255266418835,0.7635987748218758,0.44411764705882356,0.43850534693701876,302,505,26194,251
5,0.6,0.5443037974683544,0.9850181654743624,0.42938659058487877,0.7646609814713584,0.4800637958532695,0.47144444990321954,301,400,26299,252
5,0.7,0.5226039783001808,0.9851679838196187,0.4218978102189781,0.7538859810598997,0.46688206785137315,0.4573642725468566,289,396,26303,264
5,0.8,0.47920433996383366,0.9890632607962845,0.4757630161579892,0.734133800380059,0.4774774774774775,0.46661813475909997,265,292,26407,288
5,0.9,0.34900542495479203,0.9905239896625342,0.4327354260089686,0.6697647073086631,0.38638638638638634,0.37731496637393386,193,253,26446,360
5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,26699,553
10,0.1,0.5316455696202531,0.9712723322970898,0.2770970782280867,0.7514589509586714,0.3643122676579926,0.3665839328503816,294,767,25932,259
10,0.2,0.5226039783001808,0.9724334244728267,0.2819512195121951,0.7475187013865037,0.3662864385297845,0.36686969274531267,289,736,25963,264
10,0.3,0.5226039783001808,0.9728454249222818,0.28500986193293887,0.7477247016112313,0.3688576898532227,0.3690838409966038,289,725,25974,264
10,0.4,0.5189873417721519,0.9763661560358066,0.31263616557734203,0.7476767489039793,0.39021074099252206,0.38711993939227096,287,631,26068,266
10,0.5,0.4810126582278481,0.9810854339113825,0.3450064850843061,0.7310490460696153,0.40181268882175225,0.3929613698848829,266,505,26194,287
10,0.6,0.4755877034358047,0.9850181654743624,0.39668174962292607,0.7303029344550835,0.43256578947368424,0.4215331796617921,263,400,26299,290
10,0.7,0.45569620253164556,0.9869658039626953,0.42,0.7213310032471705,0.4371205550737208,0.4253454428061524,252,348,26351,301
10,0.8,0.4177215189873418,0.987265440653208,0.404553415061296,0.7024934798202749,0.4110320284697509,0.3986869287048261,231,340,26359,322
10,0.9,0.3616636528028933,0.9898498071088805,0.42462845010615713,0.6757567299558869,0.39062500000000006,0.3803016191090832,200,271,26428,353
10,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,26699,553
15,0.1,0.5641952983725136,0.967751601183565,0.2659846547314578,0.7659734497780393,0.36152954808806487,0.36955907554885226,312,861,25838,241
15,0.2,0.5641952983725136,0.9687254204277314,0.27201394943330426,0.7664603594001225,0.36705882352941177,0.3742218234462768,312,835,25864,241
15,0.3,0.5641952983725136,0.9705232405708079,0.28389444949954507,0.7673592694716607,0.37772397094430993,0.3832442977623352,312,787,25912,241
15,0.4,0.5623869801084991,0.9718341510918012,0.2925682031984948,0.7671105656001501,0.38490099009900985,0.38904965618234494,311,752,25947,242
15,0.5,0.5352622061482821,0.9780516124199409,0.3356009070294785,0.7566569092841116,0.4125435540069687,0.4089814982948035,296,586,26113,257
15,0.6,0.5171790235081374,0.9801865238398442,0.350920245398773,0.7486827736739907,0.41812865497076024,0.4117189643936522,286,529,26170,267
15,0.7,0.49909584086799275,0.9822090715008053,0.36750998668442075,0.740652456184399,0.42331288343558277,0.4145522322454336,276,475,26224,277
15,0.8,0.45027124773960214,0.9834076182628563,0.3598265895953757,0.7168394330012292,0.39999999999999997,0.3886970453757384,249,443,26256,304
15,0.9,0.3924050632911392,0.9862541668227275,0.3715753424657534,0.6893296150569334,0.3817062445030783,0.36868626954543837,217,367,26332,336
15,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,26699,553
20,0.1,0.5551537070524413,0.9676766920109368,0.2623931623931624,0.761415199531689,0.35635519442832275,0.36367003479680293,307,863,25836,246
20,0.2,0.5515370705244123,0.969736694258212,0.27403414195867026,0.7606368823913121,0.3661464585834334,0.3713503731300496,305,808,25891,248
20,0.3,0.5497287522603979,0.970148694707667,0.2761126248864669,0.7599387234840325,0.36759371221281745,0.37228302232480653,304,797,25902,249
20,0.4,0.5443037974683544,0.9716094235739167,0.2842304060434372,0.7579566105211355,0.3734491315136476,0.37639697049098797,301,758,25941,252
20,0.5,0.5045207956600362,0.9772650661073449,0.3148984198645598,0.7408929308836905,0.38776928422515633,0.3830232436393548,279,607,26092,274
20,0.6,0.45569620253164556,0.9805985242892993,0.32727272727272727,0.7181473634104725,0.380952380952381,0.3712524036464361,252,518,26181,301
20,0.7,0.45027124773960214,0.9813850706018952,0.33378016085790885,0.7158281591707487,0.3833718244803695,0.3729981304432638,249,497,26202,304
20,0.8,0.4321880650994575,0.9835948911944268,0.35302806499261447,0.7078914781469421,0.38861788617886184,0.3766567677492685,239,438,26261,314
20,0.9,0.3453887884267631,0.9888010786920859,0.38979591836734695,0.6670949335594245,0.3662511984659636,0.35460594944987067,191,299,26400,362
20,1.0,0.009041591320072333,0.9999625454136859,0.8333333333333334,0.5045020683668792,0.017889087656529516,0.08557071157104036,5,1,26698,548
25,0.1,0.5786618444846293,0.967414509906738,0.2689075630252101,0.7730381771956837,0.3671830177854274,0.3767784750033039,320,870,25829,233
25,0.2,0.5786618444846293,0.9679763287014495,0.2723404255319149,0.7733190865930394,0.37037037037037035,0.37945674139528396,320,855,25844,233
25,0.3,0.5750452079566004,0.968575602082475,0.2748487467588591,0.7718104050195377,0.3719298245614035,0.38015508725602454,318,839,25860,235
25,0.4,0.5714285714285714,0.9699239671897824,0.28239499553172476,0.7706762693091769,0.3779904306220096,0.38466313212744135,316,803,25896,237
25,0.5,0.546112115732369,0.9747181542379865,0.3091095189355169,0.7604151349851778,0.39477124183006546,0.3949913963956806,302,675,26024,251
25,0.6,0.5045207956600362,0.9789879770777932,0.33214285714285713,0.7417543863689147,0.4005743000717875,0.3944338096823726,279,561,26138,274
25,0.7,0.4972875226039783,0.9800741600809019,0.34076827757125155,0.73868084134244,0.40441176470588236,0.3970535341479152,275,532,26167,278
25,0.8,0.45569620253164556,0.9824337990186899,0.34951456310679613,0.7190650007751678,0.39560439560439553,0.3849183489327684,252,469,26230,301
25,0.9,0.4014466546112116,0.9883141690700026,0.4157303370786517,0.6948804118406071,0.4084636614535419,0.39649311149320104,222,312,26387,331
25,1.0,0.009041591320072333,1.0,1.0,0.5045207956600362,0.01792114695340502,0.09412621350740219,5,0,26699,548
