Epoch,Accuracy
0,10.0
1,28.67
2,35.0
3,42.33
4,42.33
5,44.33
6,49.0
7,48.67
8,50.11
9,53.0
10,54.0
11,50.89
12,52.22
13,59.33
14,52.89
15,54.33
16,54.89
17,52.11
18,56.56
19,57.11
20,57.89
21,56.78
22,59.11
23,58.33
24,59.11
25,58.22
26,57.78
27,57.67
28,56.56
29,54.67
30,60.33
