Round,Accuracy
1,0.0
2,0.02
3,48.51
4,73.39
5,76.93
6,77.81
7,85.79
8,85.61
9,84.94
10,87.69
11,88.53
12,88.68
13,87.28
14,89.86
15,89.48
16,90.97
17,90.21
18,90.2
19,91.48
20,90.69
21,91.84
22,89.64
23,89.61
24,90.67
25,90.73
26,90.38
27,91.28
28,91.37
29,91.61
30,90.36
