Round,Accuracy
25,23.41
26,30.04
27,35.64
28,39.38
29,36.71
30,39.92
31,40.8
32,42.01
33,43.53
34,45.2
35,43.45
36,45.41
37,46.07
38,46.09
39,46.73
40,46.75
41,48.44
42,49.19
43,47.95
44,50.07
45,50.98
46,50.0
47,50.65
48,49.8
49,52.87
50,53.96
