Epoch,Accuracy
1,9.8
2,9.74
3,9.58
4,11.35
5,9.58
6,9.58
7,9.58
8,9.8
9,9.8
10,9.84
11,9.0
12,9.58
13,9.58
14,9.58
15,9.58
16,8.92
17,8.99
18,9.51
19,10.31
20,9.42
21,9.39
22,9.8
23,9.58
24,9.58
25,9.58
26,9.58
27,9.58
28,9.64
29,10.35
30,10.32
31,10.32
32,10.32
33,10.32
34,10.33
35,9.0
36,8.92
37,8.92
38,8.92
39,8.92
40,8.92
41,8.92
42,8.92
43,8.92
44,8.92
45,8.92
46,8.92
47,8.92
48,8.92
49,8.92
50,8.92
51,8.93
52,9.71
53,9.8
54,9.8
55,9.8
56,13.05
57,11.66
58,10.7
59,10.31
60,10.34
61,10.47
62,10.5
63,10.37
64,10.12
65,9.89
66,10.040000000000001
67,9.84
68,10.05
69,10.33
70,10.32
71,10.37
72,9.92
73,10.09
74,10.08
75,10.059999999999999
76,9.92
77,9.27
78,10.31
79,10.32
80,10.32
81,10.32
82,10.32
83,10.32
84,10.32
85,10.32
86,10.32
87,10.32
88,10.32
89,10.32
90,10.32
91,10.32
92,10.32
93,10.32
94,10.32
95,10.32
96,10.63
97,11.28
98,11.459999999999999
99,10.84
100,10.549999999999999
101,10.38
102,10.54
103,12.32
104,8.44
105,8.64
106,10.100000000000001
107,10.100000000000001
108,10.100000000000001
109,10.100000000000001
110,8.03
111,8.780000000000001
112,9.569999999999999
113,9.370000000000001
114,10.66
115,10.52
116,10.459999999999999
117,10.14
118,10.489999999999998
119,11.72
120,10.14
