Round,Dataset,Local_Class,Accuracy
20,MNIST,0,0.22
20,MNIST,1,0.0
20,MNIST,2,0.0
20,MNIST,3,0.0
20,MNIST,4,0.0
20,MNIST,5,0.12
20,MNIST,6,0.0
20,MNIST,7,0.0
20,MNIST,8,0.0
20,MNIST,9,0.0
20,EMNIST,0,0.0
20,EMNIST,1,0.0
20,EMNIST,2,0.0
20,EMNIST,3,0.02
20,EMNIST,4,0.0
20,EMNIST,5,0.02
20,EMNIST,6,0.0
20,EMNIST,7,0.0
20,EMNIST,8,0.0
20,EMNIST,9,0.0
20,EMNIST,10,0.0
20,EMNIST,11,0.17
20,EMNIST,12,0.0
20,EMNIST,13,0.14
20,EMNIST,14,0.0
20,EMNIST,15,0.0
20,EMNIST,16,0.0
20,EMNIST,17,0.0
20,EMNIST,18,0.0
20,EMNIST,19,0.0
20,EMNIST,20,0.0
20,EMNIST,21,0.0
20,EMNIST,22,0.0
20,EMNIST,23,0.0
20,EMNIST,24,0.03
20,EMNIST,25,0.0
20,EMNIST,26,0.0
20,EMNIST,27,0.0
20,EMNIST,28,0.0
20,EMNIST,29,0.0
20,EMNIST,30,0.0
20,EMNIST,31,0.0
20,EMNIST,32,0.0
20,EMNIST,33,0.0
20,EMNIST,34,0.0
20,EMNIST,35,0.0
20,EMNIST,36,0.07
20,EMNIST,37,0.0
20,EMNIST,38,0.0
20,EMNIST,39,0.0
20,EMNIST,40,0.0
20,EMNIST,41,0.0
20,EMNIST,42,53.36
20,EMNIST,43,0.0
20,EMNIST,44,0.0
20,EMNIST,45,0.0
20,EMNIST,46,0.0
20,EMNIST,47,0.0
20,EMNIST,48,0.0
20,EMNIST,49,0.0
20,EMNIST,50,0.0
20,EMNIST,51,0.0
20,EMNIST,52,0.43
20,EMNIST,53,0.0
20,EMNIST,54,0.0
20,EMNIST,55,0.0
20,EMNIST,56,0.0
20,EMNIST,57,0.0
20,EMNIST,58,0.0
20,EMNIST,59,0.0
20,EMNIST,60,0.0
20,EMNIST,61,0.0
21,MNIST,0,0.34
21,MNIST,1,0.0
21,MNIST,2,0.11
21,MNIST,3,0.0
21,MNIST,4,0.0
21,MNIST,5,1.6
21,MNIST,6,0.0
21,MNIST,7,0.0
21,MNIST,8,0.11
21,MNIST,9,0.0
21,EMNIST,0,0.13
21,EMNIST,1,0.0
21,EMNIST,2,0.04
21,EMNIST,3,0.0
21,EMNIST,4,0.0
21,EMNIST,5,0.17
21,EMNIST,6,0.0
21,EMNIST,7,0.0
21,EMNIST,8,0.08
21,EMNIST,9,0.0
21,EMNIST,10,0.0
21,EMNIST,11,0.0
21,EMNIST,12,0.0
21,EMNIST,13,0.14
21,EMNIST,14,0.0
21,EMNIST,15,0.0
21,EMNIST,16,0.0
21,EMNIST,17,0.0
21,EMNIST,18,0.0
21,EMNIST,19,0.0
21,EMNIST,20,0.0
21,EMNIST,21,0.0
21,EMNIST,22,0.0
21,EMNIST,23,0.0
21,EMNIST,24,0.0
21,EMNIST,25,0.0
21,EMNIST,26,0.0
21,EMNIST,27,0.0
21,EMNIST,28,0.0
21,EMNIST,29,0.0
21,EMNIST,30,0.0
21,EMNIST,31,0.0
21,EMNIST,32,0.0
21,EMNIST,33,0.0
21,EMNIST,34,0.0
21,EMNIST,35,0.0
21,EMNIST,36,0.07
21,EMNIST,37,0.0
21,EMNIST,38,0.0
21,EMNIST,39,0.0
21,EMNIST,40,0.0
21,EMNIST,41,0.0
21,EMNIST,42,53.54
21,EMNIST,43,0.0
21,EMNIST,44,0.0
21,EMNIST,45,0.0
21,EMNIST,46,0.0
21,EMNIST,47,0.0
21,EMNIST,48,0.0
21,EMNIST,49,0.0
21,EMNIST,50,0.0
21,EMNIST,51,0.0
21,EMNIST,52,0.65
21,EMNIST,53,0.0
21,EMNIST,54,0.0
21,EMNIST,55,0.0
21,EMNIST,56,0.0
21,EMNIST,57,0.0
21,EMNIST,58,0.0
21,EMNIST,59,0.0
21,EMNIST,60,0.0
21,EMNIST,61,0.0
22,MNIST,0,0.34
22,MNIST,1,0.0
22,MNIST,2,0.0
22,MNIST,3,0.0
22,MNIST,4,0.0
22,MNIST,5,0.0
22,MNIST,6,0.0
22,MNIST,7,0.0
22,MNIST,8,0.0
22,MNIST,9,0.0
22,EMNIST,0,0.04
22,EMNIST,1,0.0
22,EMNIST,2,0.0
22,EMNIST,3,0.0
22,EMNIST,4,0.0
22,EMNIST,5,0.02
22,EMNIST,6,0.0
22,EMNIST,7,0.0
22,EMNIST,8,0.02
22,EMNIST,9,0.02
22,EMNIST,10,0.0
22,EMNIST,11,0.0
22,EMNIST,12,0.0
22,EMNIST,13,0.14
22,EMNIST,14,0.0
22,EMNIST,15,0.0
22,EMNIST,16,0.0
22,EMNIST,17,0.0
22,EMNIST,18,0.0
22,EMNIST,19,0.0
22,EMNIST,20,0.0
22,EMNIST,21,0.0
22,EMNIST,22,0.0
22,EMNIST,23,0.0
22,EMNIST,24,0.0
22,EMNIST,25,0.0
22,EMNIST,26,0.27
22,EMNIST,27,0.0
22,EMNIST,28,0.0
22,EMNIST,29,0.0
22,EMNIST,30,0.0
22,EMNIST,31,0.0
22,EMNIST,32,0.0
22,EMNIST,33,0.0
22,EMNIST,34,0.0
22,EMNIST,35,0.0
22,EMNIST,36,0.07
22,EMNIST,37,0.0
22,EMNIST,38,0.0
22,EMNIST,39,0.0
22,EMNIST,40,0.0
22,EMNIST,41,0.0
22,EMNIST,42,49.07
22,EMNIST,43,0.0
22,EMNIST,44,0.0
22,EMNIST,45,0.0
22,EMNIST,46,0.0
22,EMNIST,47,0.0
22,EMNIST,48,0.0
22,EMNIST,49,0.0
22,EMNIST,50,0.24
22,EMNIST,51,0.0
22,EMNIST,52,0.22
22,EMNIST,53,0.0
22,EMNIST,54,0.0
22,EMNIST,55,0.0
22,EMNIST,56,0.0
22,EMNIST,57,0.0
22,EMNIST,58,0.0
22,EMNIST,59,0.0
22,EMNIST,60,0.0
22,EMNIST,61,0.49
23,MNIST,0,7.52
23,MNIST,1,0.0
23,MNIST,2,0.21
23,MNIST,3,0.11
23,MNIST,4,0.0
23,MNIST,5,6.78
23,MNIST,6,0.0
23,MNIST,7,0.11
23,MNIST,8,0.56
23,MNIST,9,0.0
23,EMNIST,0,1.29
23,EMNIST,1,0.0
23,EMNIST,2,1.72
23,EMNIST,3,0.15
23,EMNIST,4,0.04
23,EMNIST,5,3.26
23,EMNIST,6,0.04
23,EMNIST,7,2.71
23,EMNIST,8,0.84
23,EMNIST,9,0.0
