global_round,cs_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
20,-0.3,0.4,0.987218045112782,0.19047619047619047,0.693609022556391,0.25806451612903225,0.2683177252570064,4,17,1313,6
20,-0.2,0.4,0.9894736842105263,0.2222222222222222,0.6947368421052631,0.2857142857142857,0.2911735752807542,4,14,1316,6
20,-0.1,0.4,0.9894736842105263,0.2222222222222222,0.6947368421052631,0.2857142857142857,0.2911735752807542,4,14,1316,6
20,0.0,0.4,0.9894736842105263,0.2222222222222222,0.6947368421052631,0.2857142857142857,0.2911735752807542,4,14,1316,6
20,0.1,0.4,0.9902255639097745,0.23529411764705882,0.6951127819548872,0.29629629629629634,0.3000800714724421,4,13,1317,6
20,0.2,0.4,0.9902255639097745,0.23529411764705882,0.6951127819548872,0.29629629629629634,0.3000800714724421,4,13,1317,6
20,0.3,0.4,0.9902255639097745,0.23529411764705882,0.6951127819548872,0.29629629629629634,0.3000800714724421,4,13,1317,6
20,0.4,0.4,0.9902255639097745,0.23529411764705882,0.6951127819548872,0.29629629629629634,0.3000800714724421,4,13,1317,6
20,0.5,0.4,0.9909774436090225,0.25,0.6954887218045113,0.3076923076923077,0.30979438309673607,4,12,1318,6
20,0.6,0.4,0.9939849624060151,0.3333333333333333,0.6969924812030075,0.3636363636363636,0.35992814319112915,4,8,1322,6
20,0.7,0.4,0.9962406015037594,0.4444444444444444,0.6981203007518797,0.4210526315789474,0.4175173354842926,4,5,1325,6
20,0.8,0.4,0.9962406015037594,0.4444444444444444,0.6981203007518797,0.4210526315789474,0.4175173354842926,4,5,1325,6
20,0.9,0.4,0.9969924812030075,0.5,0.6984962406015038,0.4444444444444445,0.4435177405489778,4,4,1326,6
20,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
25,-1.0,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.9,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.8,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.7,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.6,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.5,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.4,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.3,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.2,0.3,0.9842105263157894,0.125,0.6421052631578947,0.17647058823529413,0.18443035994860685,3,21,1309,7
25,-0.1,0.3,0.987218045112782,0.15,0.643609022556391,0.2,0.2038616706742763,3,17,1313,7
25,0.0,0.3,0.987218045112782,0.15,0.643609022556391,0.2,0.2038616706742763,3,17,1313,7
25,0.1,0.3,0.98796992481203,0.15789473684210525,0.643984962406015,0.20689655172413793,0.2096258053942447,3,16,1314,7
25,0.2,0.3,0.98796992481203,0.15789473684210525,0.643984962406015,0.20689655172413793,0.2096258053942447,3,16,1314,7
25,0.3,0.3,0.9894736842105263,0.17647058823529413,0.6447368421052632,0.22222222222222224,0.2226027505142393,3,14,1316,7
25,0.4,0.3,0.9894736842105263,0.17647058823529413,0.6447368421052632,0.22222222222222224,0.2226027505142393,3,14,1316,7
25,0.5,0.3,0.9894736842105263,0.17647058823529413,0.6447368421052632,0.22222222222222224,0.2226027505142393,3,14,1316,7
25,0.6,0.3,0.9917293233082707,0.21428571428571427,0.6458646616541354,0.25,0.24692787854985726,3,11,1319,7
25,0.7,0.3,0.9917293233082707,0.21428571428571427,0.6458646616541354,0.25,0.24692787854985726,3,11,1319,7
25,0.8,0.3,0.9947368421052631,0.3,0.6473684210526316,0.3,0.29473684210526313,3,7,1323,7
25,0.9,0.3,0.9962406015037594,0.375,0.6481203007518797,0.33333333333333326,0.33095831397026,3,5,1325,7
25,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,1330,10
