Epoch,Accuracy
0,99.34
1,95.03
2,96.8
3,98.01
4,90.17
5,97.35
6,96.69
7,97.13
8,98.45
9,97.24
10,98.23
11,98.56
12,98.56
13,99.01
14,98.34
15,98.9
16,98.56
17,97.13
18,96.91
19,98.01
20,97.46
21,96.91
22,98.01
23,98.67
24,98.78
25,96.69
26,97.35
27,98.12
28,98.78
29,98.78
30,98.12
