Time: 2026-06-26 16:32:46
Log Dir: logs/2026-06-26_16-32-46/GeFL_DDPM_baseline_total_DI
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_DDPM_baseline_total_DI
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
  label_mapping: class_name
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 50
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
n_feat: 16
ddpm_guide_w: 0.0
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 25
gen_observer_weight: 0.0
index_matching: ddpm
aggregate_method: dataset_name
use_new_entropy_method: false
entropy_ratio: 0.75
cs_threshold: 0.9
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 50 rounds training by GeFL_DDPM_baseline_total_DI
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 1.0215
Client 9 (MNIST) | Target Loss: 0.2130
Client 11 (EMNIST) | Target Loss: 0.5212
Client 12 (EMNIST) | Target Loss: 0.4815
Client 13 (EMNIST) | Target Loss: 0.3756
Client 14 (EMNIST) | Target Loss: 0.3600
Client 15 (EMNIST) | Target Loss: 0.5254
Client 16 (EMNIST) | Target Loss: 0.7697
Client 17 (EMNIST) | Target Loss: 0.4464
Client 18 (EMNIST) | Target Loss: 0.3617
Client 19 (EMNIST) | Target Loss: 0.5407
Client 20 (EMNIST) | Target Loss: 0.5690
Client 22 (CIFAR10) | Target Loss: 1.2421
Client 23 (CIFAR10) | Target Loss: 1.2259
Client 24 (CIFAR10) | Target Loss: 1.1442
Client 25 (CIFAR10) | Target Loss: 1.2602
Client 26 (CIFAR10) | Target Loss: 1.5622
Client 27 (CIFAR10) | Target Loss: 1.5243
Client 28 (CIFAR10) | Target Loss: 1.5655
Client 29 (CIFAR10) | Target Loss: 1.4356
Client 30 (CIFAR10) | Target Loss: 1.6840
Client 31 (CIFAR10) | Target Loss: 1.6953
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 7 ---
Client 0 (MNIST) | Target Loss: 0.1684
Client 1 (MNIST) | Target Loss: 0.0703
Client 2 (MNIST) | Target Loss: 0.0397
Client 3 (MNIST) | Target Loss: 0.0396
Client 4 (MNIST) | Target Loss: 0.1687
Client 5 (MNIST) | Target Loss: 0.5439
Client 6 (MNIST) | Target Loss: 0.1086
Client 7 (MNIST) | Target Loss: 0.0694
Client 8 (MNIST) | Target Loss: 0.7698
Client 9 (MNIST) | Target Loss: 0.1985
Client 11 (EMNIST) | Target Loss: 0.5035
Client 12 (EMNIST) | Target Loss: 0.4598
Client 13 (EMNIST) | Target Loss: 0.3592
Client 14 (EMNIST) | Target Loss: 0.3428
Client 15 (EMNIST) | Target Loss: 0.5042
Client 16 (EMNIST) | Target Loss: 0.7213
Client 17 (EMNIST) | Target Loss: 0.4280
Client 18 (EMNIST) | Target Loss: 0.3436
Client 19 (EMNIST) | Target Loss: 0.5153
Client 20 (EMNIST) | Target Loss: 0.5463
Client 22 (CIFAR10) | Target Loss: 1.1169
Client 23 (CIFAR10) | Target Loss: 1.1702
Client 24 (CIFAR10) | Target Loss: 1.0781
Client 25 (CIFAR10) | Target Loss: 1.1360
Client 26 (CIFAR10) | Target Loss: 1.4507
Client 27 (CIFAR10) | Target Loss: 1.4899
Client 28 (CIFAR10) | Target Loss: 1.4828
Client 29 (CIFAR10) | Target Loss: 1.3711
Client 30 (CIFAR10) | Target Loss: 1.6214
Client 31 (CIFAR10) | Target Loss: 1.6569
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 8 ---
Client 0 (MNIST) | Target Loss: 0.1506
Client 1 (MNIST) | Target Loss: 0.0633
Client 2 (MNIST) | Target Loss: 0.0296
Client 3 (MNIST) | Target Loss: 0.0317
Client 4 (MNIST) | Target Loss: 0.1408
Client 5 (MNIST) | Target Loss: 0.4856
Client 6 (MNIST) | Target Loss: 0.0846
Client 7 (MNIST) | Target Loss: 0.0426
Client 8 (MNIST) | Target Loss: 0.9097
Client 9 (MNIST) | Target Loss: 0.1501
Client 11 (EMNIST) | Target Loss: 0.4776
Client 12 (EMNIST) | Target Loss: 0.4463
Client 13 (EMNIST) | Target Loss: 0.3472
Client 14 (EMNIST) | Target Loss: 0.3269
Client 15 (EMNIST) | Target Loss: 0.4837
Client 16 (EMNIST) | Target Loss: 0.7007
Client 17 (EMNIST) | Target Loss: 0.4145
Client 18 (EMNIST) | Target Loss: 0.3242
Client 19 (EMNIST) | Target Loss: 0.4954
Client 20 (EMNIST) | Target Loss: 0.5330
Client 22 (CIFAR10) | Target Loss: 1.0018
Client 23 (CIFAR10) | Target Loss: 1.1156
Client 24 (CIFAR10) | Target Loss: 0.9858
Client 25 (CIFAR10) | Target Loss: 1.0161
Client 26 (CIFAR10) | Target Loss: 1.4011
Client 27 (CIFAR10) | Target Loss: 1.4575
Client 28 (CIFAR10) | Target Loss: 1.4417
Client 29 (CIFAR10) | Target Loss: 1.3052
Client 30 (CIFAR10) | Target Loss: 1.5369
Client 31 (CIFAR10) | Target Loss: 1.5974
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 9 ---
Client 0 (MNIST) | Target Loss: 0.1738
Client 1 (MNIST) | Target Loss: 0.0469
Client 2 (MNIST) | Target Loss: 0.0292
Client 3 (MNIST) | Target Loss: 0.0273
Client 4 (MNIST) | Target Loss: 0.1196
Client 5 (MNIST) | Target Loss: 0.4456
Client 6 (MNIST) | Target Loss: 0.0731
Client 7 (MNIST) | Target Loss: 0.0522
Client 8 (MNIST) | Target Loss: 0.7439
Client 9 (MNIST) | Target Loss: 0.1416
Client 11 (EMNIST) | Target Loss: 0.4639
Client 12 (EMNIST) | Target Loss: 0.4336
Client 13 (EMNIST) | Target Loss: 0.3316
Client 14 (EMNIST) | Target Loss: 0.3114
Client 15 (EMNIST) | Target Loss: 0.4726
Client 16 (EMNIST) | Target Loss: 0.6731
Client 17 (EMNIST) | Target Loss: 0.4019
Client 18 (EMNIST) | Target Loss: 0.3070
Client 19 (EMNIST) | Target Loss: 0.4791
Client 20 (EMNIST) | Target Loss: 0.5209
Client 22 (CIFAR10) | Target Loss: 0.9076
Client 23 (CIFAR10) | Target Loss: 1.0824
Client 24 (CIFAR10) | Target Loss: 0.9299
Client 25 (CIFAR10) | Target Loss: 0.9010
Client 26 (CIFAR10) | Target Loss: 1.3536
Client 27 (CIFAR10) | Target Loss: 1.4323
Client 28 (CIFAR10) | Target Loss: 1.3857
Client 29 (CIFAR10) | Target Loss: 1.2185
Client 30 (CIFAR10) | Target Loss: 1.4654
Client 31 (CIFAR10) | Target Loss: 1.5932
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 10 ---
Client 0 (MNIST) | Target Loss: 0.1198
Client 1 (MNIST) | Target Loss: 0.0488
Client 2 (MNIST) | Target Loss: 0.0190
Client 3 (MNIST) | Target Loss: 0.0287
Client 4 (MNIST) | Target Loss: 0.1134
Client 5 (MNIST) | Target Loss: 0.4687
Client 6 (MNIST) | Target Loss: 0.0614
Client 7 (MNIST) | Target Loss: 0.0469
Client 8 (MNIST) | Target Loss: 0.6372
Client 9 (MNIST) | Target Loss: 0.1510
Client 11 (EMNIST) | Target Loss: 0.4562
Client 12 (EMNIST) | Target Loss: 0.4218
Client 13 (EMNIST) | Target Loss: 0.3199
Client 14 (EMNIST) | Target Loss: 0.3040
Client 15 (EMNIST) | Target Loss: 0.4620
Client 16 (EMNIST) | Target Loss: 0.6552
Client 17 (EMNIST) | Target Loss: 0.3906
Client 18 (EMNIST) | Target Loss: 0.2928
Client 19 (EMNIST) | Target Loss: 0.4673
Client 20 (EMNIST) | Target Loss: 0.5065
Client 22 (CIFAR10) | Target Loss: 0.7588
Client 23 (CIFAR10) | Target Loss: 1.0373
Client 24 (CIFAR10) | Target Loss: 0.8421
Client 25 (CIFAR10) | Target Loss: 0.8242
Client 26 (CIFAR10) | Target Loss: 1.3114
Client 27 (CIFAR10) | Target Loss: 1.3958
Client 28 (CIFAR10) | Target Loss: 1.3661
Client 29 (CIFAR10) | Target Loss: 1.1536
Client 30 (CIFAR10) | Target Loss: 1.4360
Client 31 (CIFAR10) | Target Loss: 1.4970
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 11 ---
Client 0 (MNIST) | Target Loss: 0.0950
Client 1 (MNIST) | Target Loss: 0.0460
Client 2 (MNIST) | Target Loss: 0.0303
Client 3 (MNIST) | Target Loss: 0.0139
Client 4 (MNIST) | Target Loss: 0.1060
Client 5 (MNIST) | Target Loss: 0.4021
Client 6 (MNIST) | Target Loss: 0.0589
Client 7 (MNIST) | Target Loss: 0.0230
Client 8 (MNIST) | Target Loss: 0.6479
Client 9 (MNIST) | Target Loss: 0.1289
Client 11 (EMNIST) | Target Loss: 0.4374
Client 12 (EMNIST) | Target Loss: 0.4131
Client 13 (EMNIST) | Target Loss: 0.3055
Client 14 (EMNIST) | Target Loss: 0.2855
Client 15 (EMNIST) | Target Loss: 0.4460
Client 16 (EMNIST) | Target Loss: 0.6349
Client 17 (EMNIST) | Target Loss: 0.3806
Client 18 (EMNIST) | Target Loss: 0.2739
Client 19 (EMNIST) | Target Loss: 0.4509
Client 20 (EMNIST) | Target Loss: 0.4864
Client 22 (CIFAR10) | Target Loss: 0.7068
Client 23 (CIFAR10) | Target Loss: 0.9919
Client 24 (CIFAR10) | Target Loss: 0.7610
Client 25 (CIFAR10) | Target Loss: 0.6760
Client 26 (CIFAR10) | Target Loss: 1.2569
Client 27 (CIFAR10) | Target Loss: 1.3773
Client 28 (CIFAR10) | Target Loss: 1.3151
Client 29 (CIFAR10) | Target Loss: 1.0822
Client 30 (CIFAR10) | Target Loss: 1.4013
Client 31 (CIFAR10) | Target Loss: 1.5085
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 12 ---
Client 0 (MNIST) | Target Loss: 0.0957
Client 1 (MNIST) | Target Loss: 0.0291
Client 2 (MNIST) | Target Loss: 0.0326
Client 3 (MNIST) | Target Loss: 0.0130
Client 4 (MNIST) | Target Loss: 0.0902
Client 5 (MNIST) | Target Loss: 0.3489
Client 6 (MNIST) | Target Loss: 0.0556
Client 7 (MNIST) | Target Loss: 0.0167
Client 8 (MNIST) | Target Loss: 0.5465
Client 9 (MNIST) | Target Loss: 0.0936
Client 11 (EMNIST) | Target Loss: 0.4306
Client 12 (EMNIST) | Target Loss: 0.4029
Client 13 (EMNIST) | Target Loss: 0.2921
Client 14 (EMNIST) | Target Loss: 0.2719
Client 15 (EMNIST) | Target Loss: 0.4381
Client 16 (EMNIST) | Target Loss: 0.6159
Client 17 (EMNIST) | Target Loss: 0.3706
Client 18 (EMNIST) | Target Loss: 0.2581
Client 19 (EMNIST) | Target Loss: 0.4417
Client 20 (EMNIST) | Target Loss: 0.4834
Client 22 (CIFAR10) | Target Loss: 0.5883
Client 23 (CIFAR10) | Target Loss: 0.9557
Client 24 (CIFAR10) | Target Loss: 0.6698
Client 25 (CIFAR10) | Target Loss: 0.5372
Client 26 (CIFAR10) | Target Loss: 1.1679
Client 27 (CIFAR10) | Target Loss: 1.3513
Client 28 (CIFAR10) | Target Loss: 1.2603
Client 29 (CIFAR10) | Target Loss: 0.9880
Client 30 (CIFAR10) | Target Loss: 1.3036
Client 31 (CIFAR10) | Target Loss: 1.4355
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 13 ---
Client 0 (MNIST) | Target Loss: 0.1138
Client 1 (MNIST) | Target Loss: 0.0259
Client 2 (MNIST) | Target Loss: 0.0188
Client 3 (MNIST) | Target Loss: 0.0584
Client 4 (MNIST) | Target Loss: 0.1008
Client 5 (MNIST) | Target Loss: 0.3364
Client 6 (MNIST) | Target Loss: 0.0585
Client 7 (MNIST) | Target Loss: 0.0236
Client 8 (MNIST) | Target Loss: 0.4255
Client 9 (MNIST) | Target Loss: 0.1024
Client 11 (EMNIST) | Target Loss: 0.4210
Client 12 (EMNIST) | Target Loss: 0.3933
Client 13 (EMNIST) | Target Loss: 0.2763
Client 14 (EMNIST) | Target Loss: 0.2600
Client 15 (EMNIST) | Target Loss: 0.4255
Client 16 (EMNIST) | Target Loss: 0.6035
Client 17 (EMNIST) | Target Loss: 0.3611
Client 18 (EMNIST) | Target Loss: 0.2459
Client 19 (EMNIST) | Target Loss: 0.4324
Client 20 (EMNIST) | Target Loss: 0.4731
Client 22 (CIFAR10) | Target Loss: 0.5496
Client 23 (CIFAR10) | Target Loss: 0.9314
Client 24 (CIFAR10) | Target Loss: 0.5983
Client 25 (CIFAR10) | Target Loss: 0.4317
Client 26 (CIFAR10) | Target Loss: 1.0884
Client 27 (CIFAR10) | Target Loss: 1.3261
Client 28 (CIFAR10) | Target Loss: 1.2305
Client 29 (CIFAR10) | Target Loss: 0.9156
Client 30 (CIFAR10) | Target Loss: 1.2668
Client 31 (CIFAR10) | Target Loss: 1.3928
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 14 ---
Client 0 (MNIST) | Target Loss: 0.0862
Client 1 (MNIST) | Target Loss: 0.0261
Client 2 (MNIST) | Target Loss: 0.0169
Client 3 (MNIST) | Target Loss: 0.0667
Client 4 (MNIST) | Target Loss: 0.0960
Client 5 (MNIST) | Target Loss: 0.3977
Client 6 (MNIST) | Target Loss: 0.0395
Client 7 (MNIST) | Target Loss: 0.0142
Client 8 (MNIST) | Target Loss: 0.7041
Client 9 (MNIST) | Target Loss: 0.0825
Client 11 (EMNIST) | Target Loss: 0.4120
Client 12 (EMNIST) | Target Loss: 0.3863
Client 13 (EMNIST) | Target Loss: 0.2638
Client 14 (EMNIST) | Target Loss: 0.2441
Client 15 (EMNIST) | Target Loss: 0.4126
Client 16 (EMNIST) | Target Loss: 0.5932
Client 17 (EMNIST) | Target Loss: 0.3547
Client 18 (EMNIST) | Target Loss: 0.2304
Client 19 (EMNIST) | Target Loss: 0.4217
Client 20 (EMNIST) | Target Loss: 0.4674
Client 22 (CIFAR10) | Target Loss: 0.4658
Client 23 (CIFAR10) | Target Loss: 0.8791
Client 24 (CIFAR10) | Target Loss: 0.4989
Client 25 (CIFAR10) | Target Loss: 0.3268
Client 26 (CIFAR10) | Target Loss: 1.0606
Client 27 (CIFAR10) | Target Loss: 1.3094
Client 28 (CIFAR10) | Target Loss: 1.1913
Client 29 (CIFAR10) | Target Loss: 0.8483
Client 30 (CIFAR10) | Target Loss: 1.2030
Client 31 (CIFAR10) | Target Loss: 1.3726
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 15 ---
Client 0 (MNIST) | Target Loss: 0.0729
Client 1 (MNIST) | Target Loss: 0.0287
Client 2 (MNIST) | Target Loss: 0.0075
Client 3 (MNIST) | Target Loss: 0.0190
Client 4 (MNIST) | Target Loss: 0.0792
Client 5 (MNIST) | Target Loss: 0.3462
Client 6 (MNIST) | Target Loss: 0.0341
Client 7 (MNIST) | Target Loss: 0.0227
