Round,Dataset,Local_Class,Accuracy
33,CIFAR10,3,9.45
33,CIFAR10,4,18.02
33,CIFAR10,5,25.71
33,CIFAR10,6,49.56
33,CIFAR10,7,39.12
33,CIFAR10,8,17.69
33,CIFAR10,9,55.6
34,MNIST,0,86.64
34,MNIST,1,37.79
34,MNIST,2,86.16
34,MNIST,3,93.04
34,MNIST,4,97.09
34,MNIST,5,83.23
34,MNIST,6,14.58
34,MNIST,7,96.58
34,MNIST,8,98.42
34,MNIST,9,3.38
34,EMNIST,0,87.21
34,EMNIST,1,32.88
34,EMNIST,2,87.37
34,EMNIST,3,91.54
34,EMNIST,4,95.65
34,EMNIST,5,83.58
34,EMNIST,6,13.57
34,EMNIST,7,92.87
34,EMNIST,8,99.24
34,EMNIST,9,13.93
34,EMNIST,10,0.0
34,EMNIST,11,0.0
34,EMNIST,12,0.0
34,EMNIST,13,0.14
34,EMNIST,14,7.24
34,EMNIST,15,0.0
34,EMNIST,16,0.0
34,EMNIST,17,0.63
34,EMNIST,18,0.0
34,EMNIST,19,0.53
34,EMNIST,20,0.29
34,EMNIST,21,0.0
34,EMNIST,22,0.22
34,EMNIST,23,0.0
34,EMNIST,24,0.0
34,EMNIST,25,0.08
34,EMNIST,26,3.99
34,EMNIST,27,0.68
34,EMNIST,28,0.16
34,EMNIST,29,0.0
34,EMNIST,30,0.0
34,EMNIST,31,0.0
34,EMNIST,32,0.82
34,EMNIST,33,0.51
34,EMNIST,34,0.41
34,EMNIST,35,0.0
34,EMNIST,36,0.0
34,EMNIST,37,0.0
34,EMNIST,38,0.0
34,EMNIST,39,0.0
34,EMNIST,40,1.59
34,EMNIST,41,0.0
34,EMNIST,42,0.0
34,EMNIST,43,0.0
34,EMNIST,44,0.0
34,EMNIST,45,0.0
34,EMNIST,46,0.94
34,EMNIST,47,0.0
34,EMNIST,48,0.0
34,EMNIST,49,0.0
34,EMNIST,50,0.0
34,EMNIST,51,0.6
34,EMNIST,52,0.0
34,EMNIST,53,0.0
34,EMNIST,54,0.0
34,EMNIST,55,0.0
34,EMNIST,56,0.0
34,EMNIST,57,0.0
34,EMNIST,58,0.0
34,EMNIST,59,0.0
34,EMNIST,60,0.0
34,EMNIST,61,0.0
34,CIFAR10,0,44.73
34,CIFAR10,1,45.6
34,CIFAR10,2,23.3
34,CIFAR10,3,19.23
34,CIFAR10,4,15.38
34,CIFAR10,5,30.66
34,CIFAR10,6,51.87
34,CIFAR10,7,38.35
34,CIFAR10,8,20.11
34,CIFAR10,9,33.96
35,MNIST,0,78.79
35,MNIST,1,73.45
35,MNIST,2,96.81
35,MNIST,3,92.27
35,MNIST,4,90.48
35,MNIST,5,89.89
35,MNIST,6,59.59
35,MNIST,7,91.12
35,MNIST,8,93.45
35,MNIST,9,16.23
35,EMNIST,0,80.14
35,EMNIST,1,64.36
35,EMNIST,2,94.51
35,EMNIST,3,91.49
35,EMNIST,4,90.37
35,EMNIST,5,87.77
35,EMNIST,6,56.08
35,EMNIST,7,72.89
35,EMNIST,8,96.91
35,EMNIST,9,25.71
35,EMNIST,10,0.1
35,EMNIST,11,0.0
35,EMNIST,12,0.0
35,EMNIST,13,13.4
35,EMNIST,14,27.39
35,EMNIST,15,4.35
35,EMNIST,16,0.25
35,EMNIST,17,29.54
35,EMNIST,18,0.0
35,EMNIST,19,8.6
35,EMNIST,20,20.11
35,EMNIST,21,0.0
35,EMNIST,22,0.37
35,EMNIST,23,0.65
35,EMNIST,24,0.0
35,EMNIST,25,0.31
35,EMNIST,26,30.32
35,EMNIST,27,9.51
35,EMNIST,28,2.79
35,EMNIST,29,0.0
35,EMNIST,30,0.0
35,EMNIST,31,0.0
35,EMNIST,32,17.74
35,EMNIST,33,34.35
35,EMNIST,34,13.5
35,EMNIST,35,22.51
35,EMNIST,36,0.07
35,EMNIST,37,0.0
35,EMNIST,38,0.0
35,EMNIST,39,0.2
35,EMNIST,40,18.36
35,EMNIST,41,0.0
35,EMNIST,42,1.68
35,EMNIST,43,0.0
35,EMNIST,44,0.0
35,EMNIST,45,0.0
35,EMNIST,46,12.03
35,EMNIST,47,0.0
35,EMNIST,48,0.0
35,EMNIST,49,0.0
35,EMNIST,50,0.0
35,EMNIST,51,0.6
35,EMNIST,52,0.22
35,EMNIST,53,0.0
35,EMNIST,54,0.0
35,EMNIST,55,1.48
35,EMNIST,56,0.0
35,EMNIST,57,0.0
35,EMNIST,58,0.0
35,EMNIST,59,0.0
35,EMNIST,60,0.0
35,EMNIST,61,0.0
35,CIFAR10,0,40.99
