Round,Accuracy
25,28.4
26,29.16
27,30.61
28,36.24
29,39.25
30,35.4
31,40.09
32,38.62
33,32.67
34,37.13
35,41.77
36,41.58
37,43.84
38,42.95
39,43.56
40,44.7
41,38.35
42,43.36
43,42.68
44,37.04
45,42.95
46,43.74
47,44.61
48,42.47
49,40.83
50,40.16
