Round,Accuracy
1,29.3
2,43.13
3,41.74
4,45.88
5,47.3
6,51.33
7,56.01
8,58.67
9,58.57
10,62.53
11,63.58
12,64.12
13,65.44
14,65.62
15,67.24
16,67.95
17,68.24
18,68.76
19,70.73
20,71.95
21,71.05
22,71.16
23,71.65
24,73.71
25,72.68
26,71.85
27,73.36
28,71.03
29,75.87
30,72.91
