Round,Accuracy
1,76.6
2,76.92
3,73.96
4,79.63
5,76.15
6,82.18
7,79.96
8,78.85
9,78.79
10,79.52
11,78.25
12,79.33
13,81.36
14,78.86
15,76.5
16,81.28
17,81.61
18,79.77
19,82.8
20,79.56
21,78.43
22,82.15
23,81.31
24,82.06
25,81.85
26,80.91
27,81.55
28,82.12
29,81.92
30,78.72
