Round,Accuracy
1,90.89
2,85.62
3,93.88
4,95.62
5,96.61
6,98.35
7,97.86
8,98.44
9,98.61
10,96.93
11,97.74
12,98.69
13,98.76
14,97.8
15,98.23
16,97.93
17,98.61
18,98.59
19,98.35
20,98.48
21,98.14
22,98.44
23,98.97
24,98.91
25,99.16
26,98.81
27,98.89
28,98.78
29,97.35
30,98.86
