Round,Accuracy
1,69.55
2,69.86
3,70.77
4,71.57
5,70.8
6,77.2
7,75.5
8,75.96
9,79.56
10,75.94
11,76.86
12,77.17
13,79.2
14,77.67
15,78.13
16,76.13
17,80.42
18,78.46
19,80.72
20,80.35
21,79.26
22,79.53
23,82.49
24,79.01
25,83.2
26,79.57
27,81.58
28,79.33
29,79.95
30,81.3
