Epoch,Accuracy
1,10.0
2,10.0
3,10.0
4,10.0
5,10.31
6,10.0
7,9.790000000000001
8,10.18
9,10.32
10,10.979999999999999
11,12.75
12,13.5
13,12.0
14,15.950000000000001
15,15.409999999999998
16,15.55
17,16.12
18,16.81
19,17.4
20,18.47
21,19.950000000000003
22,21.09
23,20.64
24,22.82
25,23.65
26,25.66
27,25.61
28,26.119999999999997
29,26.83
30,26.19
31,26.58
32,25.580000000000002
33,26.88
34,27.36
35,27.310000000000002
36,26.86
37,26.14
38,26.490000000000002
39,26.75
40,26.43
41,25.900000000000002
42,26.529999999999998
43,25.869999999999997
44,24.86
45,25.45
46,26.63
47,28.22
48,27.85
49,27.63
50,26.72
51,26.229999999999997
52,27.169999999999998
53,27.339999999999996
54,27.63
55,28.38
56,28.63
57,28.610000000000003
58,27.51
59,27.87
60,28.93
61,29.2
62,27.779999999999998
63,26.419999999999998
64,27.810000000000002
65,28.27
66,28.849999999999998
67,28.24
68,27.089999999999996
69,27.52
70,28.24
71,28.29
72,28.110000000000003
73,27.839999999999996
74,27.88
75,28.749999999999996
76,28.98
77,28.74
78,28.08
79,27.6
80,28.4
81,29.099999999999998
82,28.58
83,28.89
84,29.2
85,28.860000000000003
86,29.23
87,29.4
88,29.14
89,28.749999999999996
90,28.82
91,28.32
92,27.96
93,28.42
94,29.28
95,29.73
96,29.73
97,29.75
98,29.7
99,29.310000000000002
100,30.12
101,31.19
102,31.240000000000002
103,30.86
104,29.7
105,30.19
106,30.86
107,31.0
108,30.880000000000003
109,31.05
110,30.65
111,30.330000000000002
112,29.849999999999998
113,30.220000000000002
114,30.98
115,32.28
116,32.04
117,31.290000000000003
118,31.259999999999998
119,30.599999999999998
120,30.15
