Epoch,Accuracy
1,11.35
2,11.35
3,11.35
4,11.35
5,9.32
6,9.76
7,9.049999999999999
8,9.73
9,9.76
10,9.91
11,9.42
12,10.45
13,12.839999999999998
14,13.139999999999999
15,12.58
16,10.41
17,12.34
18,11.940000000000001
19,15.049999999999999
20,13.55
21,12.1
22,12.690000000000001
23,19.34
24,23.669999999999998
25,23.400000000000002
26,20.01
27,17.419999999999998
28,22.54
29,27.950000000000003
30,30.39
31,31.34
32,31.979999999999997
33,31.31
34,29.599999999999998
35,30.56
36,34.81
37,37.63
38,35.57
39,31.580000000000002
40,27.6
41,28.73
42,31.15
43,33.81
44,33.92
45,32.07
46,30.69
47,35.9
48,37.61
49,36.17
50,38.61
51,40.36
52,40.68
53,39.62
54,38.769999999999996
55,38.71
56,38.800000000000004
57,40.46
58,43.16
59,42.94
60,45.72
61,46.62
62,43.41
63,39.31
64,40.07
65,46.56
66,51.190000000000005
67,53.76
68,54.22
69,52.669999999999995
70,51.2
71,50.9
72,52.14
73,54.61
74,56.44
75,57.42
76,58.34
77,57.940000000000005
78,58.68
79,59.660000000000004
80,59.69
81,62.739999999999995
82,64.75999999999999
83,63.79
84,62.45
85,62.4
86,62.27
87,65.13
88,64.75999999999999
89,62.839999999999996
90,60.29
91,58.9
92,63.22
93,63.3
94,61.86000000000001
95,60.99
96,61.6
97,59.96
98,59.03
99,60.050000000000004
100,60.56
101,56.97
102,58.4
103,60.72
104,62.480000000000004
105,64.02
106,60.06
107,56.42
108,53.769999999999996
109,55.800000000000004
110,58.87
111,62.91
112,66.64999999999999
113,67.97
114,69.44
115,68.96
116,71.39999999999999
117,73.59
118,72.85000000000001
119,73.47
120,73.74000000000001
