Round,Accuracy
1,96.35
2,84.33
3,95.66
4,97.17
5,98.01
6,98.48
7,98.56
8,98.49
9,98.59
10,97.72
11,98.48
12,98.9
13,98.89
14,98.56
15,98.16
16,98.49
17,98.89
18,98.76
19,98.68
20,98.93
21,98.66
22,98.67
23,98.78
24,99.27
25,99.09
26,99.18
27,98.97
28,99.02
29,98.94
30,99.04
