Round,Accuracy
1,29.42
2,37.18
3,41.52
4,46.96
5,46.95
6,50.36
7,54.31
8,57.11
9,57.32
10,60.15
11,60.26
12,63.77
13,65.71
14,61.65
15,62.31
16,66.36
17,63.82
18,67.76
19,68.73
20,68.44
21,69.21
22,72.29
23,70.87
24,71.77
25,71.74
26,72.85
27,73.76
28,71.7
29,74.27
30,69.73
