Epoch,Accuracy
1,1.7606148397135564
2,1.8190727543134204
3,5.323108929446455
4,5.010187151294241
5,4.888113270806289
6,4.888113270806289
7,0.35504586367270446
8,0.35504586367270446
9,4.842550484426984
10,4.842550484426984
11,4.842550484426984
12,3.5728101923093454
13,3.5728101923093454
14,3.5728101923093454
15,3.5728101923093454
16,3.5728101923093454
17,3.5728101923093454
18,3.5728101923093454
19,0.3791167696844132
20,0.35504586367270446
21,0.35504586367270446
22,0.35504586367270446
23,4.888113270806289
24,4.842550484426984
25,4.842550484426984
26,4.842550484426984
27,4.842550484426984
28,4.842550484426984
29,4.842550484426984
30,5.0454338350971
31,5.0454338350971
32,5.0454338350971
33,5.0454338350971
34,5.0454338350971
35,4.888113270806289
36,4.848568210929911
37,4.842550484426984
38,4.842550484426984
39,4.842550484426984
40,4.842550484426984
41,2.9882310463107036
42,0.5063487014605882
43,0.5063487014605882
44,0.8854654711450014
45,0.4917342228106221
46,4.962905014485528
47,5.0454338350971
48,5.0454338350971
49,5.0454338350971
50,5.0454338350971
51,5.0454338350971
52,5.0454338350971
53,4.967203390559047
54,4.967203390559047
55,4.967203390559047
56,4.967203390559047
57,4.967203390559047
58,4.967203390559047
59,4.967203390559047
60,4.967203390559047
61,0.5054890262458843
62,0.5063487014605882
63,0.5063487014605882
64,0.5063487014605882
65,0.5063487014605882
66,0.5063487014605882
67,0.5063487014605882
68,0.5063487014605882
69,0.5063487014605882
70,0.5063487014605882
71,0.5226825305399619
72,0.5063487014605882
73,4.967203390559047
74,1.0221538302829192
75,0.7883221718834624
76,4.9568872879826005
77,4.967203390559047
78,3.24183523464835
79,4.926798655467964
80,0.5123664279635154
81,4.967203390559047
82,4.967203390559047
83,4.967203390559047
84,4.967203390559047
85,0.5063487014605882
86,0.5063487014605882
87,0.5063487014605882
88,0.5063487014605882
89,0.5063487014605882
90,0.5407357100487435
91,0.5063487014605882
92,0.5063487014605882
93,0.5063487014605882
94,0.5063487014605882
95,0.5063487014605882
96,0.4874358467371027
97,0.5063487014605882
98,0.5063487014605882
99,0.5063487014605882
100,0.5063487014605882
101,0.5063487014605882
102,0.5072083766752921
103,4.962045339270824
104,4.967203390559047
105,4.967203390559047
106,4.967203390559047
107,4.967203390559047
108,4.967203390559047
109,4.967203390559047
110,4.967203390559047
111,4.967203390559047
112,4.967203390559047
113,4.967203390559047
114,4.9697824162031585
115,4.916482552891518
116,3.560774739303491
117,3.256449713298316
118,0.5063487014605882
119,0.5063487014605882
120,0.5063487014605882
