Round,Accuracy
20,25.72
21,17.0
22,20.49
23,11.95
24,29.52
25,23.99
26,35.49
27,14.8
28,20.19
29,12.6
30,12.95
31,13.16
32,23.79
33,14.34
34,33.21
35,18.92
36,16.31
37,26.3
38,19.05
39,19.7
40,17.47
