Round,Accuracy
20,93.52
21,96.75
22,95.38
23,94.93
24,96.35
25,95.1
26,94.51
27,96.82
28,96.66
29,94.7
30,96.45
31,95.87
32,96.0
33,95.72
34,94.56
35,96.39
36,95.68
37,95.77
38,96.56
39,96.69
40,95.0
