Round,Accuracy
20,44.82
21,50.74
22,48.75
23,49.75
24,51.89
25,52.07
26,52.78
27,53.96
28,52.57
29,52.69
30,53.21
31,55.32
32,54.4
33,54.13
34,55.55
35,55.3
36,56.41
37,56.51
38,55.26
39,55.47
40,56.71
