Round,Accuracy
25,30.47
26,38.01
27,36.82
28,40.9
29,38.55
30,46.55
31,44.96
32,50.1
33,50.19
34,53.85
35,51.49
36,53.26
37,55.25
38,57.19
39,54.12
40,56.55
41,57.85
42,56.08
43,57.98
44,56.27
45,57.49
46,58.0
47,58.2
48,60.38
49,59.71
50,59.86
51,59.11
52,59.08
53,56.78
54,57.85
55,61.63
