Round,Accuracy
1,96.47
2,97.3
3,97.79
4,98.21
5,97.22
6,98.21
7,98.72
8,98.24
9,98.83
10,98.56
11,98.98
12,98.54
13,98.63
14,99.12
15,98.69
16,98.68
17,99.02
18,99.1
19,98.93
20,98.69
21,99.34
22,98.98
23,99.02
24,98.87
25,99.18
26,99.07
27,99.36
28,99.36
29,99.4
30,99.24
