Round,Accuracy
20,64.13
21,70.26
22,71.47
23,66.09
24,74.38
25,73.07
26,71.55
27,70.52
28,76.25
29,74.57
30,51.74
31,74.2
32,67.67
33,75.58
34,72.6
35,72.19
36,74.16
37,74.61
38,75.54
39,75.17
40,75.04
41,75.62
42,73.28
43,77.71
44,74.25
45,73.61
46,73.93
47,76.49
48,76.43
49,74.43
50,76.66
