Round,Accuracy
20,82.07
21,77.0
22,72.91
23,87.34
24,84.45
25,84.47
26,88.18
27,87.1
28,90.32
29,91.15
30,89.18
31,85.26
32,89.47
33,90.6
34,86.12
35,89.47
36,90.08
37,89.55
38,86.83
39,89.97
40,91.59
41,91.08
42,91.56
43,90.13
44,89.77
45,90.74
46,91.3
47,89.75
48,89.13
49,88.77
50,91.12
