Round,Accuracy
25,59.53
26,56.81
27,59.95
28,55.25
29,60.52
30,60.94
31,55.92
32,54.3
33,61.68
34,62.36
35,55.25
36,59.32
37,59.39
38,59.41
39,60.7
40,62.61
41,55.48
42,55.39
43,60.25
44,59.81
45,58.45
46,60.67
47,56.39
48,51.06
49,52.79
50,58.72
51,48.28
52,45.3
53,42.96
54,51.04
55,38.43
