Epoch,Accuracy
0,8.65
1,15.63
2,22.12
3,27.52
4,34.2
5,37.7
6,41.54
7,42.85
8,48.45
9,51.68
10,50.76
11,52.28
12,52.96
13,56.21
14,57.16
15,57.04
16,56.2
17,59.08
18,61.36
19,60.21
20,62.21
21,60.06
22,58.18
23,59.55
24,60.23
25,61.8
26,61.33
27,62.49
28,64.7
29,61.64
30,64.47
