Epoch,Accuracy
1,10.0
2,10.0
3,10.0
4,8.799999999999999
5,7.93
6,8.51
7,8.88
8,9.379999999999999
9,9.24
10,10.209999999999999
11,10.2
12,10.549999999999999
13,9.66
14,9.48
15,10.0
16,10.0
17,10.0
18,10.0
19,10.0
20,10.0
21,10.0
22,10.0
23,10.0
24,9.229999999999999
25,10.209999999999999
26,10.4
27,10.32
28,10.69
29,11.66
30,11.450000000000001
31,12.3
32,13.79
33,12.13
34,12.31
35,11.61
36,12.24
37,11.85
38,11.85
39,11.700000000000001
40,11.86
41,11.48
42,10.979999999999999
43,9.33
44,9.49
45,9.39
46,9.07
47,9.07
48,8.93
49,9.04
50,9.31
51,10.280000000000001
52,10.9
53,10.86
54,10.280000000000001
55,10.040000000000001
56,10.27
57,10.48
58,10.52
59,10.76
60,10.72
61,10.6
62,10.93
63,10.71
64,10.639999999999999
65,10.85
66,11.15
67,11.25
68,11.42
69,11.76
70,11.53
71,11.3
72,11.020000000000001
73,10.979999999999999
74,11.34
75,11.76
76,11.73
77,12.1
78,13.139999999999999
79,12.55
80,12.13
81,10.93
82,10.92
83,11.04
84,11.1
85,11.08
86,11.17
87,11.74
88,11.709999999999999
89,12.280000000000001
90,12.120000000000001
91,11.27
92,11.0
93,11.219999999999999
94,12.23
95,13.98
96,14.08
97,14.099999999999998
98,14.16
99,14.729999999999999
100,14.680000000000001
101,13.94
102,13.18
103,12.770000000000001
104,12.43
105,12.25
106,11.600000000000001
107,11.64
108,11.690000000000001
109,12.47
110,12.47
111,13.0
112,13.81
113,14.21
114,13.83
115,14.19
116,14.02
117,13.61
118,13.48
119,12.35
120,11.84
