Round,Accuracy
1,74.98
2,76.33
3,75.57
4,76.45
5,77.68
6,80.72
7,74.68
8,79.07
9,79.18
10,79.55
11,78.66
12,79.55
13,81.55
14,77.62
15,78.03
16,78.78
17,80.22
18,78.58
19,76.56
20,79.06
21,77.48
22,81.15
23,78.84
24,79.2
25,81.27
26,80.97
27,81.52
28,81.59
29,80.0
30,81.74
