Round,Accuracy
1,76.25
2,77.86
3,77.7
4,78.57
5,79.24
6,82.35
7,77.06
8,80.86
9,80.97
10,81.47
11,80.67
12,81.4
13,83.19
14,79.87
15,80.28
16,80.85
17,82.11
18,80.77
19,79.09
20,81.18
21,79.92
22,82.99
23,81.05
24,81.38
25,83.18
26,82.95
27,83.31
28,83.44
29,81.94
30,83.55
