Round,Accuracy
1,8.26
2,53.83
3,62.33
4,72.52
5,88.21
6,87.83
7,87.31
8,92.3
9,87.89
10,90.47
11,92.89
12,91.13
13,94.54
14,94.55
15,94.32
16,94.57
17,95.29
18,93.56
19,94.67
20,95.5
21,94.93
22,92.89
23,93.7
24,94.93
25,93.72
26,93.0
27,95.05
28,93.97
29,95.6
30,94.1
