Round,Accuracy
1,4.55
2,40.6
3,49.53
4,54.69
5,61.41
6,60.17
7,61.83
8,64.25
9,59.0
10,64.18
11,64.05
12,63.31
13,63.48
14,65.18
15,67.39
16,66.15
17,65.12
18,65.35
19,59.66
20,61.33
21,63.56
22,60.05
23,64.53
24,63.49
25,65.15
26,62.17
27,64.63
28,63.6
29,64.01
30,57.73
