Round,Accuracy
1,4.62
2,40.64
3,47.48
4,52.16
5,58.2
6,56.71
7,58.52
8,60.86
9,55.02
10,60.79
11,60.65
12,59.59
13,59.5
14,61.48
15,64.06
16,62.63
17,61.32
18,61.74
19,54.88
20,56.78
21,59.4
22,55.71
23,60.66
24,59.49
25,61.33
26,58.07
27,60.63
28,59.69
29,59.93
30,52.56
