Epoch,Accuracy
0,9.92
1,29.62
2,52.09
3,61.75
4,63.46
5,57.5
6,68.04
7,66.68
8,66.33
9,63.97
10,67.38
11,66.41
12,64.49
13,62.74
14,69.58
15,65.37
16,69.07
17,66.19
18,67.27
19,68.13
20,68.87
21,68.77
22,60.79
23,65.67
24,67.96
25,66.6
26,70.16
27,61.2
28,68.74
29,64.43
30,65.76
