Epoch,Accuracy
1,9.74
2,9.74
3,9.74
4,9.74
5,10.71
6,10.09
7,10.86
8,10.32
9,10.32
10,10.32
11,10.37
12,10.780000000000001
13,10.290000000000001
14,10.83
15,10.5
16,10.18
17,10.11
18,10.100000000000001
19,10.14
20,8.129999999999999
21,9.09
22,9.32
23,9.049999999999999
24,9.69
25,9.35
26,10.39
27,12.0
28,13.69
29,11.129999999999999
30,14.74
31,14.24
32,12.709999999999999
33,12.08
34,8.58
35,10.18
36,15.690000000000001
37,15.540000000000001
38,14.19
39,14.13
40,21.740000000000002
41,25.52
42,24.759999999999998
43,15.559999999999999
44,22.27
45,21.47
46,25.39
47,27.450000000000003
48,18.279999999999998
49,11.29
50,14.74
51,17.93
52,18.85
53,10.91
54,20.990000000000002
55,32.62
56,32.32
57,32.629999999999995
58,11.91
59,10.92
60,16.03
61,20.380000000000003
62,26.19
63,22.57
64,22.54
65,16.38
66,20.39
67,20.09
68,24.55
69,36.35
70,37.39
71,34.92
72,32.440000000000005
73,28.749999999999996
74,19.97
75,16.93
76,20.49
77,20.26
78,39.489999999999995
79,37.38
80,34.74
81,39.35
82,42.809999999999995
83,35.93
84,35.42
85,29.360000000000003
86,24.52
87,23.24
88,25.929999999999996
89,25.28
90,32.879999999999995
91,40.27
92,44.72
93,33.39
94,31.4
95,22.63
96,23.330000000000002
97,25.05
98,28.999999999999996
99,35.25
100,38.85
101,37.13
102,40.93
103,42.96
104,34.43
105,26.150000000000002
106,24.740000000000002
107,25.130000000000003
108,27.99
109,34.54
110,26.6
111,29.959999999999997
112,35.97
113,35.83
114,32.910000000000004
115,39.94
116,40.62
117,47.19
118,45.59
119,45.550000000000004
120,38.629999999999995
