Round,Accuracy
1,78.43
2,77.03
3,72.63
4,77.89
5,76.02
6,79.1
7,80.58
8,79.73
9,81.48
10,80.42
11,78.94
12,79.04
13,80.06
14,81.65
15,78.93
16,79.25
17,77.18
18,79.55
19,78.91
20,76.85
21,79.73
22,80.46
23,79.48
24,82.03
25,80.12
26,81.09
27,81.52
28,82.59
29,83.26
30,83.57
