Round,Accuracy
1,97.26
2,97.94
3,97.84
4,98.6
5,98.38
6,98.9
7,98.77
8,98.45
9,98.31
10,97.64
11,98.49
12,99.07
13,98.7
14,98.85
15,98.9
16,99.13
17,99.08
18,99.09
19,99.23
20,99.4
21,98.93
22,99.22
23,99.07
24,99.42
25,99.25
26,99.18
27,98.96
28,99.32
29,99.29
30,99.34
