Round,Accuracy
1,79.74
2,78.89
3,75.16
4,79.44
5,78.26
6,80.98
7,82.32
8,81.48
9,83.16
10,82.22
11,81.01
12,81.1
13,81.87
14,83.36
15,81.14
16,81.42
17,79.46
18,81.63
19,81.11
20,79.39
21,81.84
22,82.53
23,81.65
24,83.89
25,82.22
26,83.06
27,83.49
28,84.39
29,85.0
30,85.24
