Round,Accuracy
1,97.64
2,98.15
3,98.0
4,98.83
5,98.56
6,98.77
7,98.88
8,98.26
9,98.52
10,97.59
11,98.74
12,98.94
13,98.56
14,98.98
15,99.02
16,98.93
17,99.29
18,99.12
19,99.23
20,99.4
21,98.87
22,99.09
23,99.31
24,99.16
25,99.23
26,99.23
27,98.91
28,99.29
29,99.35
30,99.38
