Round,Accuracy
1,79.58
2,79.19
3,76.72
4,80.09
5,80.65
6,79.43
7,82.01
8,81.46
9,83.13
10,81.94
11,81.37
12,80.63
13,82.3
14,83.71
15,79.9
16,82.02
17,81.62
18,82.03
19,80.88
20,81.07
21,82.11
22,81.94
23,82.91
24,82.08
25,83.4
26,83.76
27,83.3
28,84.29
29,85.23
30,84.53
