Round,Accuracy
1,29.65
2,39.3
3,44.98
4,47.23
5,51.14
6,53.11
7,53.9
8,56.33
9,59.7
10,56.01
11,63.56
12,64.66
13,59.75
14,62.99
15,61.26
16,65.62
17,66.12
18,69.55
19,70.91
20,69.02
21,71.36
22,68.88
23,70.53
24,71.7
25,70.08
26,72.45
27,73.3
28,71.14
29,74.62
30,74.92
