Round,Dataset,Local_Class,Accuracy
1,MNIST,0,98.54
1,MNIST,1,98.06
1,MNIST,2,96.06
1,MNIST,3,98.59
1,MNIST,4,95.18
1,MNIST,5,95.81
1,MNIST,6,97.82
1,MNIST,7,98.82
1,MNIST,8,88.26
1,MNIST,9,97.39
1,EMNIST,0,73.08
1,EMNIST,1,96.56
1,EMNIST,2,88.42
1,EMNIST,3,96.94
1,EMNIST,4,84.97
1,EMNIST,5,90.95
1,EMNIST,6,85.71
1,EMNIST,7,96.27
1,EMNIST,8,77.97
1,EMNIST,9,93.48
1,EMNIST,10,95.03
1,EMNIST,11,87.29
1,EMNIST,12,15.88
1,EMNIST,13,93.37
1,EMNIST,14,91.73
1,EMNIST,15,59.47
1,EMNIST,16,83.78
1,EMNIST,17,96.62
1,EMNIST,18,0.0
1,EMNIST,19,82.28
1,EMNIST,20,81.03
1,EMNIST,21,89.28
1,EMNIST,22,16.74
1,EMNIST,23,90.72
1,EMNIST,24,12.28
1,EMNIST,25,57.48
1,EMNIST,26,94.68
1,EMNIST,27,93.34
1,EMNIST,28,52.19
1,EMNIST,29,94.28
1,EMNIST,30,43.35
1,EMNIST,31,88.81
1,EMNIST,32,63.17
1,EMNIST,33,64.63
1,EMNIST,34,88.15
1,EMNIST,35,84.83
1,EMNIST,36,67.69
1,EMNIST,37,86.86
1,EMNIST,38,66.92
1,EMNIST,39,88.43
1,EMNIST,40,72.02
1,EMNIST,41,54.95
1,EMNIST,42,53.92
1,EMNIST,43,94.28
1,EMNIST,44,39.85
1,EMNIST,45,74.05
1,EMNIST,46,45.75
1,EMNIST,47,0.0
1,EMNIST,48,88.86
1,EMNIST,49,81.0
1,EMNIST,50,9.43
1,EMNIST,51,77.01
1,EMNIST,52,2.39
1,EMNIST,53,84.36
1,EMNIST,54,7.04
1,EMNIST,55,83.49
1,EMNIST,56,54.9
1,EMNIST,57,0.7
1,EMNIST,58,81.18
1,EMNIST,59,64.72
1,EMNIST,60,2.88
1,EMNIST,61,9.02
1,CIFAR10,0,10.77
1,CIFAR10,1,10.33
1,CIFAR10,2,14.4
1,CIFAR10,3,8.68
1,CIFAR10,4,0.0
1,CIFAR10,5,6.48
1,CIFAR10,6,59.78
1,CIFAR10,7,63.41
1,CIFAR10,8,44.07
1,CIFAR10,9,78.57
2,MNIST,0,95.29
2,MNIST,1,98.45
2,MNIST,2,82.53
2,MNIST,3,92.93
2,MNIST,4,99.44
2,MNIST,5,97.41
2,MNIST,6,91.96
2,MNIST,7,96.58
2,MNIST,8,96.61
2,MNIST,9,98.26
2,EMNIST,0,73.9
2,EMNIST,1,22.88
2,EMNIST,2,65.67
2,EMNIST,3,93.15
2,EMNIST,4,95.44
2,EMNIST,5,94.55
2,EMNIST,6,89.24
2,EMNIST,7,76.04
2,EMNIST,8,88.44
2,EMNIST,9,90.93
2,EMNIST,10,80.12
2,EMNIST,11,87.8
2,EMNIST,12,76.09
2,EMNIST,13,85.05
2,EMNIST,14,95.99
2,EMNIST,15,33.13
2,EMNIST,16,97.3
2,EMNIST,17,83.12
2,EMNIST,18,4.73
2,EMNIST,19,74.74
