Round,Accuracy
1,96.5
2,94.93
3,97.34
4,97.79
5,96.98
6,98.53
7,96.91
8,98.79
9,98.41
10,98.08
11,98.64
12,99.09
13,98.65
14,98.66
15,97.26
16,98.94
17,98.43
18,98.74
19,98.83
20,98.89
21,98.82
22,99.0
23,98.82
24,98.93
25,98.45
26,99.09
27,99.18
28,99.16
29,99.02
30,99.22
