Round,Accuracy
1,73.54
2,71.87
3,74.41
4,74.94
5,76.16
6,79.28
7,79.8
8,79.6
9,75.71
10,78.75
11,79.12
12,81.58
13,78.99
14,77.74
15,79.81
16,80.38
17,80.91
18,78.48
19,80.24
20,80.96
21,78.81
22,78.52
23,80.38
24,80.92
25,81.77
26,81.38
27,82.2
28,81.14
29,81.03
30,78.48
