global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
35,0.6,0.3157894736842105,0.9927778376630376,0.5179856115107914,0.654283655673624,0.39237057220708443,0.39331149676231286,72,67,9210,156
35,0.65,0.31140350877192985,0.9946103266142072,0.5867768595041323,0.6530069176930685,0.4068767908309456,0.41766259181415355,71,50,9227,157
35,0.7,0.23684210526315788,0.9955804678236498,0.5684210526315789,0.6162112865434038,0.33436532507739936,0.35751386757334236,54,41,9236,174
35,0.75,0.16228070175438597,0.9970895763716718,0.578125,0.5796851390630289,0.2534246575342466,0.2981807113948029,37,27,9250,191
35,0.8,0.14912280701754385,0.9970895763716718,0.5573770491803278,0.5731061916946079,0.2352941176470588,0.2801640788820095,34,27,9250,194
35,0.85,0.13596491228070176,0.9981675110488304,0.6458333333333334,0.5670662116647661,0.22463768115942032,0.289539392947624,31,17,9260,197
35,0.9,0.12719298245614036,0.9987064783874097,0.7073170731707317,0.562949730421775,0.21561338289962825,0.2939447973947935,29,12,9265,199
35,0.95,0.11403508771929824,0.9995688261291366,0.8666666666666667,0.5568019569242174,0.20155038759689922,0.30989477862828607,26,4,9273,202
35,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
40,0.1,0.3508771929824561,0.9816751104883044,0.32,0.6662761517353802,0.33472803347280333,0.31796033530822254,80,170,9107,148
40,0.15,0.3508771929824561,0.9826452516977471,0.33195020746887965,0.6667612223401016,0.3411513859275053,0.3246298662141601,80,161,9116,148
40,0.2,0.3508771929824561,0.982753045165463,0.3333333333333333,0.6668151190739595,0.3418803418803419,0.3253930514159707,80,160,9117,148
40,0.25,0.34649122807017546,0.9839387733103374,0.34649122807017546,0.6652150006902564,0.34649122807017546,0.3304300013805128,79,149,9128,149
40,0.3,0.33771929824561403,0.9839387733103374,0.3407079646017699,0.6608290357779757,0.33920704845814975,0.3230433823075695,77,149,9128,151
40,0.35,0.3333333333333333,0.9841543602457691,0.34080717488789236,0.6587438467895512,0.33702882483370283,0.320940765475801,76,147,9130,152
40,0.4,0.3333333333333333,0.9841543602457691,0.34080717488789236,0.6587438467895512,0.33702882483370283,0.320940765475801,76,147,9130,152
40,0.45,0.3333333333333333,0.9881427185512558,0.40860215053763443,0.6607380259422946,0.3671497584541063,0.35512291740694696,76,110,9167,152
40,0.5,0.32456140350877194,0.9883583054866875,0.4065934065934066,0.6564598544977297,0.3609756097560976,0.34937400098441695,74,108,9169,154
