global_round,entropy_ratio,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.15,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.2,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.25,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.3,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.35,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.4,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.45,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.5,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.55,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.6,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.65,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.7,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.75,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.8,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
5,0.85,1.0,0.9849624060150376,0.3333333333333333,0.9924812030075187,0.5,0.5729928463820578,10,20,1310,0
