Epoch,Accuracy
1,10.280000000000001
2,10.75
3,9.84
4,11.020000000000001
5,12.27
6,12.24
7,15.06
8,10.16
9,10.05
10,11.57
11,14.39
12,13.44
13,13.889999999999999
14,14.62
15,14.05
16,14.030000000000001
17,15.36
18,16.42
19,16.17
20,14.97
21,15.290000000000001
22,15.15
23,14.680000000000001
24,13.62
25,13.889999999999999
26,14.649999999999999
27,14.860000000000001
28,15.950000000000001
29,15.72
30,16.03
31,15.690000000000001
32,16.2
33,15.950000000000001
34,16.509999999999998
35,17.88
36,19.220000000000002
37,20.02
38,19.34
39,18.61
40,15.57
41,14.35
42,14.93
43,17.669999999999998
44,17.96
45,18.85
46,20.150000000000002
47,20.580000000000002
48,20.36
49,20.94
50,20.68
51,20.080000000000002
52,19.400000000000002
53,19.36
54,18.84
55,18.37
56,18.029999999999998
57,17.26
58,17.24
59,17.53
60,18.01
61,19.31
62,21.16
63,22.6
64,22.35
65,20.849999999999998
66,19.17
67,18.790000000000003
68,21.36
69,25.03
70,20.7
71,19.34
72,19.54
73,20.94
74,22.67
75,24.68
76,21.21
77,18.45
78,16.23
79,15.129999999999999
80,14.75
81,14.77
82,15.840000000000002
83,18.9
84,20.32
85,20.919999999999998
86,21.39
87,20.3
88,19.64
89,18.35
90,17.580000000000002
91,18.59
92,19.1
93,19.27
94,19.009999999999998
95,22.7
96,26.8
97,27.73
98,25.55
99,21.959999999999997
100,17.34
101,13.900000000000002
102,12.07
103,11.48
104,11.67
105,12.18
106,12.920000000000002
107,13.58
108,14.75
109,15.75
110,17.29
111,19.81
112,19.42
113,18.62
114,16.84
115,18.93
116,20.77
117,19.98
118,18.740000000000002
119,17.34
120,16.6
