Epoch,Accuracy
1,9.58
2,9.58
3,9.58
4,9.58
5,9.58
6,9.58
7,9.58
8,9.58
9,7.449999999999999
10,9.58
11,9.58
12,9.82
13,9.58
14,9.58
15,9.59
16,9.58
17,10.24
18,9.58
19,9.58
20,9.62
21,10.58
22,9.58
23,9.58
24,10.85
25,9.58
26,9.59
27,12.65
28,9.8
29,9.6
30,9.75
31,9.58
32,9.74
33,9.51
34,11.32
35,9.8
36,9.719999999999999
37,10.09
38,9.71
39,10.09
40,10.190000000000001
41,10.09
42,10.09
43,10.09
44,10.09
45,10.09
46,10.09
47,9.8
48,10.09
49,9.8
50,9.8
51,10.09
52,9.8
53,9.29
54,9.58
55,10.09
56,10.09
57,9.58
58,10.09
59,9.58
60,10.09
61,9.58
62,9.58
63,7.48
64,9.58
65,10.24
66,9.21
67,9.58
68,10.09
69,10.09
70,8.459999999999999
71,9.629999999999999
72,9.58
73,9.62
74,9.58
75,9.66
76,12.49
77,10.09
78,9.790000000000001
79,9.8
80,9.22
81,10.09
82,10.09
83,10.09
84,10.43
85,9.66
86,7.02
87,10.09
88,9.58
89,9.48
90,10.09
91,10.09
92,10.09
93,10.09
94,9.58
95,9.07
96,9.58
97,10.09
98,10.09
99,8.85
100,9.58
101,9.75
102,9.58
103,9.16
104,10.09
105,9.58
106,9.58
107,9.71
108,9.58
109,9.58
110,10.09
111,9.8
112,9.58
113,9.58
114,9.58
115,9.59
116,9.8
117,9.58
118,9.58
119,9.58
120,8.82
