global_round,entropy_ratio,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.1,0.32562358276643993,0.9785125301520978,0.2521952932911837,0.6520680564592689,0.28424386381631034,0.2685283531179295,718,2129,96952,1487
5,0.2,0.3006802721088435,0.9813082225653758,0.2636182902584493,0.6409942473371096,0.2809322033898305,0.2644521831103403,663,1852,97229,1542
5,0.3,0.2761904761904762,0.9847296656271132,0.28699340245051835,0.6304600709087946,0.28148832909637156,0.2658626842645748,609,1513,97568,1596
5,0.4,0.25804988662131517,0.9869904421634824,0.306243272335845,0.6225201643923988,0.28008860447944867,0.26647707174615237,569,1289,97792,1636
5,0.5,0.2344671201814059,0.990714667797055,0.35977731384829503,0.6125908939892304,0.2839099395936298,0.27786414294019646,517,920,98161,1688
5,0.6,0.2054421768707483,0.9940452760872418,0.4343240651965484,0.5997437264789951,0.2789408866995074,0.28836722015497224,453,590,98491,1752
5,0.7,0.18594104308390022,0.9947820470120406,0.44228694714131606,0.5903615450479704,0.2618135376756066,0.2769460029615314,410,517,98564,1795
5,0.8,0.16417233560090702,0.9955289106892341,0.4496894409937888,0.5798506231450705,0.24053156146179397,0.2624628729453387,362,443,98638,1843
5,0.9,0.1111111111111111,0.9972547713486946,0.4738878143133462,0.5541829412299029,0.18001469507714915,0.22191329068627222,245,272,98809,1960
5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,99081,2205
10,0.1,0.3424036281179138,0.9786841069428044,0.2633414719218696,0.6605438675303591,0.29771293375394325,0.2825334571653927,755,2112,96969,1450
10,0.2,0.33922902494331064,0.9801677415447967,0.2757095466273498,0.6596983832440537,0.30418869459129727,0.2886862629583888,748,1965,97116,1457
10,0.3,0.3224489795918367,0.9823477760620098,0.2890243902439024,0.6523983778269233,0.3048231511254019,0.2889393324481057,711,1749,97332,1494
10,0.4,0.30113378684807257,0.9847700366366912,0.30556833870225497,0.6429519117423819,0.30333485609867517,0.2879547698262926,664,1509,97572,1541
10,0.5,0.2839002267573696,0.9892007549378791,0.36910377358490565,0.6365504908476243,0.32094334785952316,0.31060036275001546,626,1070,98011,1579
10,0.6,0.2507936507936508,0.9923396009325703,0.4214939024390244,0.6215666258631105,0.3144725618424794,0.3137858779274881,553,759,98322,1652
10,0.7,0.22040816326530613,0.9934901747055439,0.4297082228116711,0.6069491689854251,0.29136690647482016,0.29705664886728317,486,645,98436,1719
10,0.8,0.16598639455782313,0.9962152178520605,0.4939271255060729,0.5811008062049418,0.2484725050916497,0.2777571909718607,366,375,98706,1839
10,0.9,0.12789115646258503,0.9979208930067318,0.5778688524590164,0.5629060247346585,0.20943186037875977,0.2651464739214362,282,206,98875,1923
10,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,99081,2205
15,0.1,0.3546485260770975,0.9782097475802626,0.2658959537572254,0.6664291368286801,0.3039253789350952,0.2892911775824873,782,2159,96922,1423
15,0.2,0.33696145124716553,0.9795823619059154,0.26861894432393346,0.6582719065765404,0.2989338161335747,0.28342948500871895,743,2023,97058,1462
15,0.3,0.3306122448979592,0.9808641414600175,0.2777142857142857,0.6557381931789884,0.30186335403726705,0.28607980732153554,729,1896,97185,1476
15,0.4,0.3224489795918367,0.9831148252439923,0.29823825503355705,0.6527819024179145,0.30987143168446285,0.29413434205293376,711,1673,97408,1494
15,0.5,0.29705215419501135,0.9886456535561813,0.36797752808988765,0.6428489038755963,0.328732747804266,0.31730123317180386,655,1125,97956,1550
15,0.6,0.25351473922902495,0.9912596764263583,0.39228070175438595,0.6223872078276916,0.30798898071625347,0.3032914185665651,559,866,98215,1646
15,0.7,0.2217687074829932,0.9938736992965351,0.44616788321167883,0.6078212033897642,0.2962738564071493,0.3041698701959012,489,607,98474,1716
15,0.8,0.18231292517006803,0.9957913222514913,0.4908424908424908,0.5890521237107796,0.26587301587301587,0.2902151607701189,402,417,98664,1803
15,0.9,0.13333333333333333,0.997385977129823,0.5316455696202531,0.5653596552315782,0.2131979695431472,0.2588754018545168,294,259,98822,1911
15,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,99081,2205
20,0.1,0.3578231292517007,0.9783611388661801,0.2690078418002046,0.6680921340589404,0.3071233943168548,0.292568144147246,789,2144,96937,1416
20,0.2,0.3469387755102041,0.9802383908115582,0.28094013955196473,0.6635885831608811,0.31047077922077915,0.29519003775437086,765,1958,97123,1440
20,0.3,0.3292517006802721,0.9819036949566516,0.28820960698689957,0.6555776978184619,0.3073666384419983,0.29157938044678267,726,1793,97288,1479
20,0.4,0.3197278911564626,0.9836497411209011,0.3032258064516129,0.6516888161386818,0.3112582781456954,0.295623890961185,705,1620,97461,1500
20,0.5,0.28888888888888886,0.9890493636519615,0.3699186991869919,0.6389691262704251,0.32442067736185376,0.31374735159573963,637,1085,97996,1568
20,0.6,0.25396825396825395,0.9913303256931197,0.39464411557434814,0.6226492898306868,0.3090507726269316,0.3045736454035355,560,859,98222,1645
20,0.7,0.23492063492063492,0.9921074676274967,0.3984615384615385,0.6135140512740658,0.2955777460770328,0.29433223855924284,518,782,98299,1687
20,0.8,0.1981859410430839,0.9938131427821681,0.41619047619047617,0.595999541912626,0.2685099846390169,0.27662544818756585,437,613,98468,1768
20,0.9,0.1360544217687075,0.9960739193185374,0.43541364296081275,0.5660641705436225,0.2073255010366275,0.23458127592401054,300,389,98692,1905
20,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,99081,2205
25,0.1,0.33741496598639453,0.9779473360180054,0.25401160805735745,0.6576811510022,0.28983248928710553,0.2746293454752287,744,2185,96896,1461
25,0.2,0.33151927437641726,0.9794208778676032,0.263898916967509,0.6554700761220102,0.2938693467336684,0.2782165909382831,731,2039,97042,1474
25,0.3,0.32607709750566893,0.9808641414600175,0.27495219885277244,0.6534706194828432,0.2983402489626556,0.28243864406427804,719,1896,97185,1486
25,0.4,0.31882086167800455,0.9832964947870934,0.2981340118744699,0.6510586782325489,0.30813061582292356,0.2923772981492011,703,1655,97426,1502
25,0.5,0.29024943310657597,0.9879795318981439,0.3495357728017477,0.6391144825023599,0.31714568880079286,0.30475044234685844,640,1191,97890,1565
25,0.6,0.25578231292517006,0.9915422734934044,0.40228245363766046,0.6236622932092872,0.3127252564457998,0.3089191343487287,564,838,98243,1641
25,0.7,0.236281179138322,0.9934901747055439,0.4468267581475129,0.614885676921933,0.30910708988430735,0.31432988596190187,521,645,98436,1684
25,0.8,0.20816326530612245,0.9946710267357011,0.46504559270516715,0.6014171460209118,0.287593984962406,0.3013241847296058,459,528,98553,1746
25,0.9,0.15963718820861678,0.9969519887768593,0.5382262996941896,0.5782945884927381,0.2462399440363764,0.28530166276853886,352,302,98779,1853
25,1.0,0.0009070294784580499,1.0,1.0,0.500453514739229,0.0018124150430448573,0.029787596975319408,2,0,99081,2203
