Round,Accuracy
1,73.93
2,76.79
3,76.37
4,78.96
5,74.57
6,76.62
7,80.87
8,77.36
9,78.88
10,79.63
11,78.43
12,79.07
13,78.3
14,80.57
15,79.36
16,80.53
17,83.09
18,81.47
19,79.17
20,79.23
21,80.22
22,81.66
23,80.22
24,82.25
25,82.71
26,80.48
27,81.9
28,80.88
29,80.96
30,80.77
