Round,Accuracy
1,76.16
2,78.46
3,77.3
4,79.95
5,75.32
6,77.04
7,81.57
8,77.31
9,78.85
10,79.51
11,77.97
12,78.61
13,77.9
14,80.04
15,78.54
16,80.21
17,82.99
18,81.11
19,78.17
20,78.86
21,79.42
22,80.9
23,79.08
24,81.47
25,81.9
26,79.26
27,80.92
28,79.97
29,79.65
30,79.56
