Round,Accuracy
1,25.91
2,38.3
3,44.14
4,47.96
5,46.25
6,50.21
7,54.6
8,57.37
9,59.1
10,61.99
11,63.37
12,64.36
13,63.13
14,68.29
15,69.53
16,65.67
17,68.3
18,68.03
19,70.81
20,63.9
21,70.44
22,72.99
23,74.96
24,74.43
25,75.71
26,76.35
27,76.03
28,73.0
29,77.64
30,76.47
