Round,Accuracy
1,95.94
2,96.0
3,97.84
4,98.45
5,94.18
6,98.08
7,98.97
8,97.99
9,98.9
10,98.67
11,98.86
12,99.03
13,98.15
14,99.03
15,98.69
16,99.05
17,99.05
18,99.14
19,99.21
20,98.87
21,99.33
22,99.13
23,98.82
24,99.12
25,99.1
26,98.79
27,99.19
28,99.3
29,99.46
30,99.2
