Epoch,Accuracy
1,8.81
2,12.57
3,9.8
4,11.37
5,9.82
6,9.58
7,9.58
8,9.719999999999999
9,9.58
10,9.58
11,9.35
12,9.58
13,9.58
14,10.09
15,10.09
16,9.71
17,9.8
18,8.55
19,11.940000000000001
20,10.86
21,10.94
22,10.09
23,11.52
24,9.629999999999999
25,9.58
26,9.610000000000001
27,10.11
28,9.74
29,10.09
30,9.74
31,9.58
32,9.58
33,9.84
34,9.74
35,9.48
36,7.39
37,9.58
38,7.86
39,9.74
40,10.9
41,9.04
42,10.09
43,10.32
44,10.09
45,9.66
46,9.3
47,9.76
48,9.74
49,9.629999999999999
50,10.36
51,10.32
52,10.32
53,9.58
54,9.58
55,9.2
56,9.74
57,14.6
58,9.58
59,10.32
60,9.74
61,9.58
62,10.51
63,9.58
64,12.82
65,9.74
66,9.08
67,8.83
68,10.61
69,10.33
70,10.32
71,9.68
72,9.74
73,10.72
74,9.74
75,9.58
76,9.58
77,9.58
78,9.74
79,9.58
80,9.74
81,9.74
82,9.58
83,7.249999999999999
84,10.36
85,9.58
86,9.58
87,9.58
88,10.52
89,9.74
90,9.58
91,9.58
92,9.5
93,9.58
94,9.58
95,9.58
96,9.74
97,9.58
98,9.58
99,9.58
100,9.74
101,9.58
102,9.74
103,9.58
104,9.58
105,9.74
106,9.58
107,9.58
108,9.74
109,9.74
110,9.58
111,9.74
112,9.58
113,9.58
114,9.58
115,9.58
116,9.58
117,9.58
118,9.74
119,9.74
120,9.74
