Round,Accuracy
20,27.18
21,35.47
22,41.11
23,41.41
24,46.92
25,47.51
26,48.54
27,47.43
28,47.05
29,51.75
30,53.99
31,53.96
32,50.82
33,56.08
34,56.37
35,56.87
36,58.48
37,59.33
38,56.93
39,58.35
40,56.43
41,58.74
42,58.45
43,60.71
44,61.23
45,60.78
46,61.2
47,62.0
48,62.96
49,63.14
50,63.59
