Round,Accuracy
20,26.85
21,87.15
22,51.92
23,90.98
24,95.71
25,95.79
26,92.45
27,96.86
28,90.9
29,97.68
30,69.85
31,97.72
32,93.28
33,98.03
34,94.52
35,97.79
36,96.45
37,97.13
38,97.3
39,14.07
40,96.17
41,97.52
42,94.81
43,98.03
44,98.54
45,98.48
46,97.43
47,98.61
48,98.0
49,96.61
50,97.57
