Round,Accuracy
10,75.85
11,85.29
12,81.7
13,89.31
14,87.5
15,88.48
16,85.43
17,88.75
18,85.43
19,92.34
20,91.58
21,90.82
22,90.46
23,90.85
24,92.6
25,91.62
26,90.81
27,90.72
28,92.46
29,90.63
30,93.12
31,93.67
32,91.73
33,92.28
34,92.39
35,93.21
36,90.23
37,90.05
38,91.6
39,91.93
40,92.57
41,93.32
