Round,Accuracy
10,19.89
11,26.74
12,29.48
13,28.98
14,27.1
15,31.86
16,30.82
17,30.78
18,30.31
19,31.35
20,33.52
21,32.0
22,33.38
23,35.97
24,36.52
25,37.63
26,36.56
27,38.48
28,37.21
29,37.27
30,37.22
31,39.33
32,38.4
33,41.69
34,41.08
35,39.78
36,41.75
37,41.59
38,41.71
39,41.55
40,41.98
41,43.16
