Epoch,Accuracy
1,10.03
2,10.0
3,11.08
4,15.299999999999999
5,16.46
6,16.05
7,19.86
8,20.43
9,20.48
10,18.86
11,20.1
12,20.65
13,18.86
14,19.25
15,18.85
16,20.4
17,18.22
18,20.57
19,20.150000000000002
20,18.52
21,17.98
22,20.830000000000002
23,21.81
24,24.4
25,24.77
26,25.080000000000002
27,25.53
28,25.759999999999998
29,27.43
30,30.009999999999998
31,29.709999999999997
32,28.54
33,27.279999999999998
34,27.089999999999996
35,26.919999999999998
36,31.169999999999998
37,31.869999999999997
38,31.580000000000002
39,28.51
40,24.81
41,26.919999999999998
42,30.680000000000003
43,27.27
44,26.44
45,26.540000000000003
46,30.15
47,32.35
48,28.93
49,28.21
50,28.349999999999998
51,30.009999999999998
52,31.569999999999997
53,33.650000000000006
54,35.160000000000004
55,34.04
56,33.73
57,34.14
58,34.21
59,30.869999999999997
60,26.16
61,30.659999999999997
62,29.73
63,29.13
64,27.860000000000003
65,37.93
66,31.46
67,34.21
68,37.85
69,35.11
70,33.550000000000004
71,33.23
72,33.589999999999996
73,39.800000000000004
74,36.0
75,33.56
76,33.01
77,34.910000000000004
78,34.050000000000004
79,37.7
80,38.3
81,33.75
82,33.64
83,35.730000000000004
84,36.08
85,38.97
86,36.21
87,29.73
88,29.060000000000002
89,31.8
90,35.66
91,41.14
92,38.33
93,38.47
94,39.43
95,41.53
96,38.61
97,39.879999999999995
98,41.33
99,38.019999999999996
100,40.88
101,41.64
102,38.48
103,38.440000000000005
104,36.870000000000005
105,36.99
106,36.199999999999996
107,38.23
108,37.269999999999996
109,34.68
110,35.31
111,39.43
112,39.269999999999996
113,37.99
114,38.45
115,40.28
116,44.57
117,45.26
118,42.96
119,41.61
120,41.97
