Round,Dataset,Local_Class,Accuracy
27,EMNIST,50,11.32
27,EMNIST,51,66.57
27,EMNIST,52,14.35
27,EMNIST,53,51.09
27,EMNIST,54,74.37
27,EMNIST,55,87.87
27,EMNIST,56,6.83
27,EMNIST,57,10.33
27,EMNIST,58,0.0
27,EMNIST,59,21.73
27,EMNIST,60,38.62
27,EMNIST,61,42.93
28,MNIST,0,11.34
28,MNIST,1,0.0
28,MNIST,2,43.13
28,MNIST,3,26.66
28,MNIST,4,16.91
28,MNIST,5,68.8
28,MNIST,6,34.1
28,MNIST,7,0.75
28,MNIST,8,72.69
28,MNIST,9,0.11
28,EMNIST,0,6.28
28,EMNIST,1,0.0
28,EMNIST,2,56.35
28,EMNIST,3,37.13
28,EMNIST,4,23.98
28,EMNIST,5,69.78
28,EMNIST,6,50.43
28,EMNIST,7,1.27
28,EMNIST,8,80.41
28,EMNIST,9,0.27
28,EMNIST,10,37.27
28,EMNIST,11,62.03
28,EMNIST,12,13.28
28,EMNIST,13,57.97
28,EMNIST,14,72.74
28,EMNIST,15,16.26
28,EMNIST,16,64.86
28,EMNIST,17,39.24
28,EMNIST,18,0.0
28,EMNIST,19,54.74
28,EMNIST,20,20.11
28,EMNIST,21,22.12
28,EMNIST,22,1.63
28,EMNIST,23,13.51
28,EMNIST,24,7.81
28,EMNIST,25,28.03
28,EMNIST,26,78.72
28,EMNIST,27,28.94
28,EMNIST,28,11.76
28,EMNIST,29,3.84
28,EMNIST,30,8.02
28,EMNIST,31,0.0
28,EMNIST,32,3.27
28,EMNIST,33,11.7
28,EMNIST,34,5.37
28,EMNIST,35,9.72
28,EMNIST,36,58.39
28,EMNIST,37,42.78
28,EMNIST,38,2.04
28,EMNIST,39,29.54
28,EMNIST,40,26.8
28,EMNIST,41,49.73
28,EMNIST,42,64.18
28,EMNIST,43,8.55
28,EMNIST,44,41.9
28,EMNIST,45,21.11
28,EMNIST,46,37.97
28,EMNIST,47,0.0
28,EMNIST,48,0.0
28,EMNIST,49,10.54
28,EMNIST,50,30.9
28,EMNIST,51,57.61
28,EMNIST,52,23.48
28,EMNIST,53,19.1
28,EMNIST,54,52.01
28,EMNIST,55,84.83
28,EMNIST,56,12.07
28,EMNIST,57,0.7
28,EMNIST,58,0.71
28,EMNIST,59,27.34
28,EMNIST,60,10.09
28,EMNIST,61,40.0
29,MNIST,0,15.94
29,MNIST,1,2.52
29,MNIST,2,63.15
29,MNIST,3,48.86
29,MNIST,4,25.64
29,MNIST,5,60.42
29,MNIST,6,45.81
29,MNIST,7,12.09
29,MNIST,8,81.72
29,MNIST,9,3.38
29,EMNIST,0,10.85
29,EMNIST,1,0.16
29,EMNIST,2,67.0
29,EMNIST,3,64.88
29,EMNIST,4,37.8
29,EMNIST,5,66.82
29,EMNIST,6,66.74
29,EMNIST,7,14.84
29,EMNIST,8,86.37
29,EMNIST,9,0.56
29,EMNIST,10,27.95
29,EMNIST,11,67.8
29,EMNIST,12,15.81
29,EMNIST,13,57.83
29,EMNIST,14,63.31
29,EMNIST,15,11.15
29,EMNIST,16,72.24
29,EMNIST,17,21.1
29,EMNIST,18,0.16
29,EMNIST,19,65.79
29,EMNIST,20,22.41
29,EMNIST,21,29.99
29,EMNIST,22,3.04
29,EMNIST,23,26.04
29,EMNIST,24,25.24
29,EMNIST,25,25.35
29,EMNIST,26,72.87
29,EMNIST,27,34.38
29,EMNIST,28,10.22
29,EMNIST,29,9.0
29,EMNIST,30,7.97
29,EMNIST,31,6.49
29,EMNIST,32,3.55
29,EMNIST,33,30.79
29,EMNIST,34,21.9
29,EMNIST,35,18.01
29,EMNIST,36,65.42
29,EMNIST,37,54.12
29,EMNIST,38,16.03
29,EMNIST,39,53.2
29,EMNIST,40,30.83
29,EMNIST,41,65.93
29,EMNIST,42,63.81
29,EMNIST,43,29.37
29,EMNIST,44,41.65
29,EMNIST,45,30.8
29,EMNIST,46,38.44
29,EMNIST,47,0.09
29,EMNIST,48,0.0
29,EMNIST,49,9.56
29,EMNIST,50,3.77
29,EMNIST,51,65.97
29,EMNIST,52,26.52
29,EMNIST,53,9.57
29,EMNIST,54,64.57
29,EMNIST,55,78.71
29,EMNIST,56,16.17
29,EMNIST,57,1.64
29,EMNIST,58,0.0
29,EMNIST,59,29.67
29,EMNIST,60,38.9
29,EMNIST,61,49.02
