Time: 2026-04-13 11:54:51
Log Dir: logs/2026-04-13_11-54-51/GeFL
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 40
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 1
gen_observer_weight: 1.0
index_matching: class_name
global_model_epochs: 15
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 40 rounds training by GeFL
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 1.5023 | G Loss: 2.3939 | D Loss: 0.3262
Client 1 (MNIST) | Target Loss: 2.9731 | G Loss: 2.8078 | D Loss: 0.2930
Client 2 (MNIST) | Target Loss: 1.7577 | G Loss: 2.8359 | D Loss: 0.2867
Client 3 (MNIST) | Target Loss: 0.8638 | G Loss: 2.6786 | D Loss: 0.3109
Client 4 (MNIST) | Target Loss: 2.9943 | G Loss: 2.7629 | D Loss: 0.3048
Client 5 (MNIST) | Target Loss: 3.5719 | G Loss: 2.7082 | D Loss: 0.3074
Client 6 (MNIST) | Target Loss: 2.3966 | G Loss: 2.5206 | D Loss: 0.3104
Client 7 (MNIST) | Target Loss: 2.8482 | G Loss: 2.5160 | D Loss: 0.3197
Client 8 (MNIST) | Target Loss: 3.2798 | G Loss: 2.5412 | D Loss: 0.3180
Client 9 (MNIST) | Target Loss: 3.1061 | G Loss: 2.6278 | D Loss: 0.3035
Client 11 (EMNIST) | Target Loss: 2.6876 | G Loss: 2.1002 | D Loss: 0.3128
Client 12 (EMNIST) | Target Loss: 3.5522 | G Loss: 2.1362 | D Loss: 0.3141
Client 13 (EMNIST) | Target Loss: 2.3486 | G Loss: 2.0712 | D Loss: 0.3213
Client 14 (EMNIST) | Target Loss: 1.9902 | G Loss: 2.1019 | D Loss: 0.3194
Client 15 (EMNIST) | Target Loss: 3.1636 | G Loss: 2.0736 | D Loss: 0.3195
Client 16 (EMNIST) | Target Loss: 4.9149 | G Loss: 2.0579 | D Loss: 0.3191
Client 17 (EMNIST) | Target Loss: 2.7034 | G Loss: 2.0440 | D Loss: 0.3267
Client 18 (EMNIST) | Target Loss: 2.9665 | G Loss: 2.0624 | D Loss: 0.3242
Client 19 (EMNIST) | Target Loss: 3.7637 | G Loss: 2.0894 | D Loss: 0.3187
